Polarization of Light 'theta' Data File Tue, Jan 23, 2018 9:58 AM
Sensor Position (Radians)	Light Intensity (Volts)
1.22609	0.28272
1.22609	0.28659
1.23482	0.27692
1.24355	0.26049
1.24791	0.24808
1.24791	0.25420
1.24791	0.25162
1.24791	0.24760
1.24791	0.25275
1.24791	0.25469
1.24791	0.24905
1.24791	0.24985
1.24791	0.24889
1.24791	0.25130
1.25664	0.24454
1.26100	0.22987
1.26100	0.23068
1.26100	0.23503
1.26100	0.22987
1.26100	0.23132
1.26100	0.23487
1.26100	0.23600
1.26100	0.23116
1.26100	0.23374
1.26100	0.23664
1.26100	0.23696
1.26100	0.23519
1.26100	0.23519
1.26100	0.23567
1.26100	0.23616
1.26100	0.23181
1.26100	0.23584
1.26100	0.23294
1.26100	0.23358
1.26100	0.23358
1.26100	0.23245
1.26100	0.22923
1.26100	0.23535
1.26100	0.23567
1.26100	0.23068
1.26100	0.23422
1.26100	0.22810
1.26536	0.23020
1.26973	0.22262
1.27409	0.21795
1.28282	0.20571
1.28282	0.20829
1.28282	0.20571
1.28282	0.20361
1.28282	0.20796
1.28282	0.20313
1.28718	0.20587
1.28718	0.20152
1.29591	0.19282
1.30027	0.17864
1.30900	0.17284
1.30900	0.16930
1.30900	0.16881
1.30900	0.16833
1.31336	0.16446
1.32209	0.15335
1.32645	0.14916
1.32645	0.14352
1.32645	0.15029
1.32645	0.14577
1.32645	0.14771
1.32645	0.14867
1.32645	0.14835
1.32645	0.15174
1.32645	0.14706
1.32645	0.14996
1.33081	0.14706
1.33081	0.14207
1.33518	0.13756
1.33518	0.13804
1.33518	0.13997
1.33518	0.14255
1.33518	0.13675
1.33954	0.13707
1.33954	0.13369
1.34390	0.12580
1.34827	0.12322
1.34827	0.11967
1.35263	0.11613
1.35263	0.11983
1.35263	0.11436
1.35263	0.11355
1.35699	0.11355
1.35699	0.11291
1.36136	0.10469
1.36572	0.10566
1.36572	0.10372
1.36572	0.10517
1.36572	0.10437
1.36572	0.10550
1.37008	0.09744
1.37008	0.09406
1.37008	0.09712
1.37008	0.10002
1.37008	0.09744
1.37008	0.09905
1.37008	0.09760
1.37445	0.09148
1.37881	0.08745
1.37881	0.08874
1.37881	0.09212
1.37881	0.09051
1.38317	0.08874
1.38754	0.08326
1.38754	0.08181
1.39190	0.07762
1.39626	0.07521
1.40063	0.07070
1.40063	0.07134
1.40063	0.06763
1.40499	0.06747
1.40499	0.06232
1.40499	0.06361
1.40499	0.05716
1.40499	0.06296
1.40499	0.06167
1.40499	0.06522
1.40499	0.06409
1.40499	0.06055
1.40499	0.06522
1.40499	0.06441
1.40499	0.06135
1.40499	0.05845
1.40499	0.06167
1.40499	0.06151
1.40499	0.06538
1.40499	0.06361
1.40499	0.06490
1.40499	0.06151
1.40499	0.06490
1.40499	0.06328
1.40499	0.06328
1.40499	0.06151
1.40935	0.06038
1.40935	0.06361
1.40935	0.06200
1.40935	0.05732
1.40935	0.05974
1.40935	0.06135
1.40935	0.05845
1.40935	0.06602
1.41372	0.06071
1.41808	0.05346
1.42244	0.05217
1.42244	0.05152
1.42244	0.05007
1.43117	0.04218
1.43553	0.03557
1.43990	0.03654
1.44426	0.03557
1.44426	0.03622
1.44862	0.03316
1.45299	0.02800
1.45735	0.02333
1.46171	0.02526
1.46171	0.02639
1.46171	0.02623
1.46171	0.02494
1.46171	0.02397
1.46171	0.02365
1.46171	0.02462
1.46171	0.02526
1.46608	0.02172
1.47044	0.01543
1.47480	0.01576
1.47480	0.01608
1.47480	0.01044
1.47480	0.01463
1.47480	0.01688
1.47480	0.01543
1.48353	0.01028
1.48789	0.00528
1.49226	0.00786
1.49226	0.00754
1.49226	0.00690
1.49226	0.00851
1.49226	0.00706
1.49226	0.00657
1.49662	0.00303
1.50098	0.00400
1.50098	0.00480
1.50098	0.00448
1.50535	0.00432
1.50535	0.00383
1.50971	0.00126
1.50971	-0.00245
1.51407	-0.00342
1.51844	-0.00035
1.52280	-0.00180
1.52716	-0.00245
1.52716	-0.00325
1.52716	-0.00261
1.53153	-0.00358
1.53153	-0.00793
1.53153	-0.00970
1.54025	-0.00809
1.54025	-0.00696
1.54025	-0.01050
1.54025	-0.01131
1.54025	-0.00551
1.54025	-0.00696
1.54025	-0.00680
1.54025	-0.01002
1.54025	-0.01067
1.54025	-0.01292
1.54025	-0.00712
1.54025	-0.00728
1.54025	-0.00825
1.54025	-0.00615
1.54025	-0.01018
1.54025	-0.00970
1.54025	-0.00422
1.54025	-0.01083
1.54025	-0.00567
1.54025	-0.00728
1.54025	-0.00793
1.54025	-0.00970
1.54025	-0.00632
1.54025	-0.01147
1.54025	-0.01018
1.54025	-0.00777
1.54025	-0.00873
1.54025	-0.00825
1.54025	-0.00599
1.54025	-0.00986
1.54025	-0.00922
1.54025	-0.00583
1.54025	-0.00487
1.54025	-0.01131
1.54025	-0.01050
1.54025	-0.00535
1.54025	-0.01099
1.54025	-0.00583
1.54025	-0.00599
1.54025	-0.00680
1.54025	-0.00793
1.54025	-0.00825
1.54025	-0.01131
1.54025	-0.00664
1.54025	-0.00873
1.54025	-0.00905
1.54025	-0.01324
1.54025	-0.01389
1.54025	-0.00567
1.54025	-0.00696
1.54025	-0.00728
1.54025	-0.00793
1.54025	-0.00970
1.54025	-0.00809
1.54025	-0.01260
1.54025	-0.00583
1.54025	-0.00857
1.54025	-0.00680
1.54025	-0.00696
1.54025	-0.01292
1.54025	-0.00954
1.54025	-0.00793
1.54025	-0.00696
1.54025	-0.00696
1.54025	-0.01018
1.54025	-0.00889
1.54025	-0.01002
1.54462	-0.00599
1.54462	-0.01083
1.54462	-0.00825
1.54898	-0.00680
1.55334	-0.00841
1.55334	-0.00760
1.55334	-0.00728
1.55771	-0.00873
1.56207	-0.01018
1.56207	-0.01260
1.56207	-0.00938
1.56207	-0.01421
1.56207	-0.00825
1.57080	-0.01421
1.57080	-0.01357
1.57080	-0.01260
1.57080	-0.01405
1.57080	-0.00889
1.57952	-0.00857
1.58825	-0.00760
1.59261	-0.01115
1.59698	-0.00583
1.60570	-0.00567
1.60570	-0.00664
1.60570	-0.00422
1.60570	-0.00293
1.60570	-0.00905
1.60570	-0.01050
1.60570	-0.00454
1.60570	-0.00535
1.60570	-0.00648
1.60570	-0.00309
1.60570	-0.00406
1.60570	-0.00245
1.60570	-0.00084
1.60570	-0.00132
1.61443	0.00335
1.61879	0.00561
1.61879	0.00609
1.61879	0.00673
1.62316	0.00174
1.63188	0.00690
1.63188	0.00996
1.63625	0.00673
1.64061	0.01398
1.64497	0.01785
1.64497	0.01302
1.64497	0.02043
1.65370	0.02027
1.66243	0.02591
1.66679	0.03026
1.67115	0.03283
1.67115	0.02703
1.67115	0.03509
1.67115	0.02993
1.67552	0.03751
1.67552	0.03815
1.67552	0.03896
1.67552	0.03267
1.67552	0.03380
1.67988	0.04121
1.68424	0.03831
1.68861	0.04137
1.68861	0.04250
1.68861	0.04460
1.68861	0.04572
1.69297	0.04991
1.69733	0.05281
1.70170	0.05104
1.70170	0.05748
1.70170	0.05716
1.70170	0.05748
1.70170	0.05539
1.71042	0.06393
1.71042	0.06747
1.71479	0.06796
1.71479	0.07102
1.71479	0.07682
1.71479	0.06973
1.71915	0.06908
1.71915	0.07182
1.71915	0.07762
1.72351	0.07376
1.72351	0.07279
1.72351	0.07698
1.72788	0.07746
1.72788	0.08213
1.73224	0.08036
1.73660	0.09003
1.73660	0.09067
1.74097	0.09647
1.74533	0.09261
1.74533	0.10211
1.74969	0.10405
1.75406	0.10791
1.75406	0.10485
1.75406	0.11081
1.75406	0.11017
1.75406	0.10582
1.75842	0.11548
1.76278	0.11790
1.76278	0.11774
1.76278	0.11661
1.76278	0.12000
1.76715	0.11387
1.76715	0.12273
1.77151	0.12580
1.77151	0.12451
1.77587	0.13095
1.77587	0.13224
1.78024	0.13498
1.78024	0.13530
1.78024	0.14126
1.78024	0.14175
1.78460	0.14126
1.78460	0.14561
1.78896	0.14803
1.78896	0.14626
1.78896	0.14867
1.78896	0.14674
1.79333	0.15383
1.79769	0.15850
1.79769	0.15641
1.79769	0.15721
1.79769	0.16092
1.79769	0.16285
1.79769	0.16301
1.79769	0.15963
1.80205	0.16446
1.80205	0.16011
1.80205	0.16640
1.80205	0.16430
1.80205	0.16205
1.80205	0.16607
1.80642	0.16672
1.80642	0.16962
1.80642	0.16511
1.80642	0.17075
1.80642	0.17091
1.81078	0.17252
1.81514	0.17896
1.81514	0.18396
1.81951	0.18251
1.81951	0.18202
1.81951	0.18541
1.81951	0.18670
1.82387	0.19201
1.82823	0.19765
1.82823	0.19669
1.82823	0.19620
1.82823	0.19652
1.83260	0.20555
1.83260	0.20136
1.83260	0.19942
1.83696	0.20812
1.85441	0.22005
1.85878	0.22182
1.85878	0.21876
1.85878	0.21344
1.85878	0.21360
1.85878	0.21264
1.85878	0.21119
1.85878	0.21054
1.85878	0.21296
1.85878	0.21119
1.85878	0.20812
1.85878	0.21135
1.85878	0.21151
1.85878	0.21151
1.85878	0.21360
1.85878	0.21457
1.85878	0.21119
1.85878	0.21038
1.85878	0.21409
1.85878	0.21054
1.85878	0.21231
1.85878	0.21215
1.85878	0.21344
1.85878	0.21344
1.85878	0.21360
1.85878	0.21247
1.85878	0.21473
1.85878	0.21280
1.85878	0.21392
1.85878	0.21570
1.85878	0.21119
1.85878	0.21409
1.85878	0.21554
1.85878	0.21215
1.86314	0.22101
1.87187	0.23165
1.88059	0.24131
1.88496	0.25404
1.89368	0.26435
1.89368	0.26564
1.89368	0.26290
1.89368	0.25952
1.89805	0.27160
1.90677	0.28417
1.91114	0.29480
1.91550	0.29190
1.91550	0.29577
1.91550	0.29480
1.91550	0.29255
1.91550	0.29464
1.91550	0.29609
1.91550	0.29802
1.91550	0.29529
1.91550	0.29094
1.90677	0.27950
1.90241	0.27611
1.90241	0.27370
1.90241	0.27241
1.90241	0.27418
1.90241	0.26919
1.90241	0.27418
1.90241	0.26838
1.90241	0.27499
1.89368	0.26065
1.88932	0.25952
1.88932	0.25775
1.88932	0.25082
1.88059	0.24389
1.87187	0.23004
1.86314	0.21699
1.86314	0.21731
1.86314	0.21763
1.86314	0.21489
1.86314	0.21586
1.86314	0.21618
1.85878	0.21264
1.85005	0.19556
1.85005	0.19959
1.85005	0.20023
1.85005	0.19765
1.85441	0.19942
1.87187	0.24002
1.88496	0.25372
1.88932	0.25356
1.88932	0.25791
1.89368	0.26113
1.90677	0.28481
1.91550	0.29625
1.91986	0.29899
1.91986	0.29980
1.92859	0.31381
1.94168	0.33121
1.94604	0.33798
1.95041	0.34410
1.95913	0.36537
1.96350	0.37004
1.96350	0.36537
1.96350	0.36521
1.96350	0.36311
1.96350	0.36682
1.97222	0.38035
1.98095	0.39485
1.98531	0.39985
1.98531	0.39791
1.98531	0.39856
1.98531	0.39808
1.98531	0.39888
1.98531	0.39856
1.98531	0.39308
1.98531	0.39630
1.98531	0.39775
1.98531	0.39856
1.98531	0.39840
1.98531	0.40001
1.98531	0.39904
1.98531	0.39292
1.98531	0.40130
1.98531	0.39775
1.98531	0.40001
1.98531	0.39550
1.98531	0.40033
1.98968	0.40694
1.99404	0.41161
1.99404	0.41225
1.99404	0.41080
1.99404	0.40694
1.98968	0.40661
1.97659	0.38664
1.96786	0.37342
1.96786	0.37504
1.96786	0.37036
1.96786	0.37101
1.96786	0.37004
1.95477	0.34974
1.94604	0.33685
1.93732	0.32670
1.93732	0.32638
1.93732	0.31994
1.93732	0.32557
1.91550	0.29674
1.90241	0.27354
1.90241	0.27837
1.90241	0.27305
1.90241	0.27482
1.90241	0.27466
1.90241	0.27305
1.90241	0.27627
1.90241	0.27660
1.90241	0.27547
1.88932	0.25839
1.88496	0.25356
1.88496	0.24985
1.88496	0.25017
1.90241	0.27482
1.91986	0.29883
1.91986	0.29996
1.91986	0.30205
1.91986	0.30125
1.93295	0.31639
1.94168	0.33589
1.95041	0.35039
1.95913	0.36118
1.96350	0.36762
1.97222	0.37794
1.98095	0.38986
1.98531	0.40146
1.99404	0.40871
1.99840	0.41386
1.99840	0.41403
2.01149	0.43610
2.02022	0.44915
2.02895	0.46059
2.02895	0.46558
2.02895	0.46123
2.02895	0.46558
2.02895	0.46526
2.02895	0.45946
2.02895	0.46284
2.02895	0.46284
2.02895	0.46171
2.02895	0.46478
2.02895	0.46155
2.02895	0.46171
2.02895	0.46252
2.02895	0.46316
2.02895	0.46043
2.02895	0.46139
2.02895	0.45978
2.01586	0.44754
2.01586	0.44496
2.01586	0.44222
2.01586	0.43964
2.00277	0.42111
1.99840	0.41773
1.99840	0.41838
1.99840	0.42160
1.99840	0.41741
1.99840	0.42095
1.99840	0.42224
1.99840	0.41660
2.01586	0.44383
2.02022	0.44512
2.02022	0.45559
2.02022	0.45108
2.02022	0.45414
2.02022	0.45156
2.02022	0.45301
2.03331	0.46719
2.03767	0.46945
2.03767	0.47541
2.03767	0.47621
2.03767	0.47203
2.03767	0.47605
2.03767	0.47283
2.03767	0.46961
2.03767	0.47589
2.04640	0.48524
2.05076	0.49249
2.05076	0.49184
2.05076	0.49506
2.05076	0.49426
2.05076	0.49571
2.05076	0.49587
2.05076	0.49764
2.05076	0.49071
2.05513	0.50554
2.05949	0.50666
2.05949	0.50360
2.05949	0.50328
2.05949	0.50199
2.05949	0.50505
2.05949	0.50650
2.05949	0.50634
2.05949	0.50505
2.05949	0.50489
2.05949	0.50683
2.06822	0.51311
2.07258	0.52229
2.07258	0.52390
2.07258	0.51794
2.07258	0.52310
2.07694	0.52858
2.07694	0.53228
2.07694	0.53067
2.07694	0.52986
2.07694	0.52986
2.07694	0.53325
2.07694	0.53051
2.08131	0.53341
2.09003	0.54614
2.09003	0.54775
2.09003	0.54163
2.09003	0.54839
2.09003	0.54807
2.09003	0.54807
2.09003	0.54308
2.09003	0.54775
2.09003	0.54565
2.09003	0.54726
2.09003	0.54726
2.09003	0.54469
2.09003	0.54356
2.09003	0.54598
2.10312	0.56483
2.10312	0.55999
2.10312	0.56499
2.10312	0.56756
2.10312	0.56531
2.10312	0.56692
2.10312	0.56708
2.10312	0.56595
2.10749	0.57208
2.11185	0.57417
2.11185	0.57320
2.11185	0.57208
2.11185	0.56918
2.11185	0.57385
2.11185	0.57433
2.12494	0.58867
2.12494	0.58851
2.12494	0.58625
2.12494	0.58899
2.12494	0.59189
2.12930	0.59946
2.13803	0.60526
2.13803	0.60833
2.13803	0.60752
2.13803	0.60414
2.13803	0.60317
2.14239	0.61074
2.14675	0.61606
2.15112	0.61751
2.15112	0.61767
2.15112	0.62266
2.15112	0.62315
2.15112	0.62331
2.15112	0.62363
2.15984	0.62830
2.15984	0.61719
2.15984	0.62734
2.15984	0.62863
2.15984	0.63217
2.15984	0.62879
2.15984	0.63185
2.15984	0.62718
2.15984	0.62798
2.15984	0.63056
2.15984	0.62621
2.16421	0.63394
2.16857	0.63443
2.16857	0.63765
2.16857	0.63427
2.16857	0.63749
2.16857	0.63604
2.16857	0.64216
2.16857	0.63475
2.17293	0.64425
2.17293	0.64425
2.17293	0.64329
2.17293	0.64570
2.17293	0.64393
2.18166	0.65376
2.19039	0.65569
2.19039	0.65827
2.19039	0.65843
2.19039	0.65505
2.19475	0.66246
2.19475	0.66826
2.19475	0.66617
2.19475	0.66600
2.19475	0.66939
2.20348	0.67213
2.20784	0.67454
2.20784	0.67519
2.20784	0.67325
2.21220	0.67664
2.21657	0.68340
2.21657	0.68389
2.21657	0.68163
2.21657	0.68195
2.21657	0.68276
2.21657	0.68163
2.21657	0.68260
2.21657	0.68067
2.21657	0.67857
2.21657	0.68018
2.21657	0.67648
2.21657	0.68131
2.21657	0.68389
2.21657	0.68099
2.21657	0.67809
2.21657	0.68083
2.21657	0.68340
2.21657	0.68437
2.21657	0.68340
2.21657	0.67857
2.22966	0.69500
2.24711	0.70644
2.25584	0.71015
2.25584	0.70499
2.25584	0.71112
2.25584	0.70999
2.25584	0.71015
2.25584	0.71257
2.25584	0.70757
2.25584	0.70983
2.25584	0.70822
2.25584	0.70934
2.25584	0.70741
2.25584	0.70499
2.25147	0.70258
2.23838	0.69887
2.23838	0.69645
2.23838	0.69774
2.23838	0.69726
2.23838	0.69694
2.24275	0.69935
2.26020	0.70999
2.26893	0.71498
2.27329	0.71579
2.28202	0.72384
2.29074	0.72320
2.29511	0.72980
2.30383	0.73029
2.31256	0.73544
2.31692	0.72835
2.31692	0.73415
2.31692	0.73399
2.31692	0.73061
2.31692	0.73641
2.31692	0.73448
2.31692	0.73415
2.31692	0.73609
2.31692	0.73029
2.31692	0.73158
2.33001	0.73142
2.33001	0.73899
2.33001	0.73577
2.33001	0.74092
2.33001	0.73738
2.33001	0.73818
2.33001	0.73931
2.33001	0.73432
2.33001	0.73722
2.34310	0.74108
2.35183	0.74060
2.35619	0.73931
2.35619	0.73963
2.35619	0.73979
2.36056	0.73464
2.36492	0.73577
2.36492	0.73673
2.36492	0.73593
2.36492	0.73802
2.36928	0.74028
2.37801	0.73770
2.38237	0.73496
2.38237	0.73593
2.38237	0.73673
2.39110	0.73544
2.39983	0.73303
2.40419	0.73093
2.40419	0.73222
2.40419	0.72755
2.40419	0.73528
2.40419	0.72642
2.40419	0.73270
2.41292	0.73125
2.41728	0.72835
2.41728	0.72916
2.41728	0.72384
2.41728	0.72400
2.42164	0.72674
2.43037	0.72497
2.43037	0.72433
2.43037	0.71965
2.43037	0.72255
2.43037	0.72320
2.43037	0.72352
2.43037	0.72143
2.42601	0.72465
2.42601	0.71965
2.42601	0.72207
2.42601	0.72336
2.42601	0.72497
2.42601	0.72110
2.42601	0.72191
2.42601	0.72094
2.42601	0.71917
2.42601	0.72272
2.42601	0.72207
2.42601	0.71804
2.42601	0.72239
2.42601	0.72368
2.43037	0.72336
2.43037	0.72207
2.43910	0.71547
2.44782	0.71659
2.44782	0.71208
2.44782	0.71611
2.46091	0.70725
2.46091	0.70805
2.46091	0.70677
2.46528	0.70612
2.47837	0.69565
2.47837	0.69355
2.47837	0.69082
2.47837	0.69146
2.47837	0.69178
2.47837	0.68856
2.49146	0.68840
2.49582	0.67744
2.50018	0.67696
2.50018	0.67873
2.50018	0.67712
2.50891	0.66697
2.51764	0.66375
2.51764	0.66246
2.51764	0.66552
2.51764	0.65859
2.52636	0.65698
2.53073	0.65344
2.53073	0.65167
2.53073	0.65150
2.53073	0.65134
2.53073	0.65167
2.53945	0.64280
2.54382	0.63539
2.54382	0.63813
2.54382	0.63652
2.54382	0.63427
2.54382	0.64023
2.54382	0.63974
2.54382	0.63942
2.54382	0.63717
2.55254	0.62669
2.55254	0.62557
2.55254	0.62734
2.55254	0.62653
2.55254	0.62814
2.56127	0.61976
2.56127	0.61831
2.56127	0.61960
2.56127	0.61848
2.56127	0.61493
2.56127	0.61638
2.56127	0.61509
2.56127	0.61525
2.56127	0.62202
2.56127	0.61638
2.56127	0.61880
2.56127	0.61445
2.56127	0.61654
2.56127	0.61203
2.57436	0.60704
2.58309	0.58996
2.58309	0.59302
2.58309	0.59399
2.58309	0.59028
2.58309	0.58931
2.58309	0.59221
2.60054	0.57208
2.60927	0.55983
2.60927	0.56015
2.60927	0.56225
2.60927	0.56305
2.60927	0.55725
2.60927	0.56273
2.61799	0.55629
2.62672	0.53744
2.62672	0.53856
2.62672	0.53357
2.62672	0.53486
2.62672	0.53244
2.62672	0.53840
2.62672	0.53631
2.62672	0.53679
2.63981	0.52229
2.64417	0.51343
2.64854	0.51343
2.64854	0.50940
2.64854	0.50844
2.64854	0.51230
2.64854	0.50505
2.64854	0.50956
2.64854	0.51279
2.64854	0.50924
2.64854	0.50828
2.66163	0.49136
2.66599	0.48894
2.66599	0.48733
2.66599	0.48604
2.66599	0.48894
2.66599	0.48814
2.67035	0.47589
2.67908	0.46719
2.67908	0.46542
2.67908	0.46236
2.68781	0.45108
2.69653	0.43835
2.69653	0.43626
2.69653	0.43835
2.69653	0.43771
2.69653	0.43916
2.69653	0.43916
2.69653	0.43980
2.69653	0.43771
2.69653	0.43787
2.69653	0.43932
2.69653	0.43690
2.69653	0.43900
2.69653	0.43674
2.69653	0.43835
2.69653	0.43900
2.69653	0.43868
2.69653	0.43449
2.69653	0.43207
2.69653	0.43900
2.69653	0.43787
2.69653	0.43739
2.69653	0.43835
2.69653	0.44061
2.69653	0.43771
2.69653	0.43835
2.69653	0.43271
2.69653	0.43868
2.69653	0.43497
2.69653	0.43690
2.69653	0.43642
2.69653	0.43723
2.69653	0.44029
2.69653	0.43787
2.69653	0.43932
2.69653	0.43433
2.69653	0.43336
2.69653	0.43368
2.69653	0.43819
2.69653	0.43900
2.69653	0.43819
2.69653	0.43642
2.69653	0.43594
2.70090	0.43964
2.70090	0.44303
2.70090	0.43594
2.70090	0.43610
2.70090	0.43884
2.70090	0.43819
2.70090	0.43497
2.70090	0.43948
2.70090	0.43400
2.70090	0.43706
2.70090	0.43352
2.70090	0.42998
2.70090	0.43368
2.70962	0.41999
2.74889	0.36682
2.75762	0.34604
2.75762	0.35296
2.75762	0.35135
2.75762	0.34749
2.75762	0.34475
2.75762	0.35071
2.75762	0.34620
2.75762	0.34523
2.75762	0.35071
2.75762	0.34636
2.75762	0.34797
2.75762	0.34990
2.75762	0.34797
2.75762	0.34749
2.75762	0.34652
2.75762	0.34668
2.75762	0.34475
2.75762	0.34378
2.75762	0.34249
2.75762	0.34749
2.75762	0.34362
2.77071	0.33782
2.77071	0.32880
2.77071	0.32880
2.77071	0.32332
2.77071	0.32783
2.77071	0.32187
2.77071	0.32557
2.77071	0.32944
2.77071	0.32396
2.77071	0.32670
2.77071	0.33041
2.77071	0.32606
2.76198	0.34265
2.75326	0.35296
2.74453	0.37197
2.73580	0.37777
2.72708	0.39646
2.72708	0.39630
2.72708	0.39646
2.72708	0.39888
2.72708	0.40049
2.72708	0.39808
2.72708	0.40065
2.71399	0.41467
2.70526	0.42998
2.70090	0.43030
2.70090	0.43578
2.70090	0.43336
2.70090	0.43304
2.70090	0.43465
2.70090	0.43384
2.70090	0.43223
2.71835	0.41080
2.73144	0.38809
2.74017	0.37632
2.74017	0.37214
2.74017	0.37729
2.74017	0.37439
2.75326	0.35973
2.76198	0.34088
2.76635	0.33105
2.77071	0.32590
2.77507	0.32348
2.77944	0.31591
2.78816	0.30431
2.79253	0.30012
2.79689	0.29384
2.79689	0.29029
2.79689	0.29255
2.80125	0.28175
2.80998	0.26983
2.81434	0.26790
2.81434	0.26725
2.81434	0.26645
2.81434	0.26580
2.81434	0.26516
2.81434	0.26822
2.81434	0.26629
2.81871	0.25855
2.82307	0.25259
2.82307	0.25275
2.82307	0.25597
2.82307	0.25404
2.82307	0.25678
2.82307	0.25066
2.82307	0.25614
2.82307	0.25291
2.82307	0.25291
2.82307	0.24534
2.82307	0.24921
2.82307	0.24840
2.82307	0.24180
2.83180	0.23342
2.83180	0.23584
2.83180	0.23712
2.83180	0.23535
2.83180	0.23761
2.83180	0.23358
2.83180	0.23729
2.83616	0.22859
2.84489	0.21972
2.84489	0.22085
2.84489	0.22005
2.84489	0.21908
2.84489	0.22085
2.84489	0.22343
2.84489	0.22456
2.84489	0.21699
2.84489	0.21876
2.85798	0.20893
2.85798	0.20651
2.85798	0.20361
2.85798	0.20829
2.85798	0.20845
2.85798	0.20539
2.85798	0.20571
2.85798	0.20909
2.86670	0.18782
2.87107	0.18686
2.87107	0.18718
2.87107	0.18364
2.87107	0.18380
2.87107	0.18702
2.87107	0.18299
2.87107	0.18654
2.87107	0.18138
2.87107	0.18154
2.87107	0.18734
2.87107	0.18267
2.87107	0.18460
2.87107	0.18637
2.87107	0.18589
2.87107	0.18670
2.87107	0.18283
2.87979	0.17477
2.88416	0.17236
2.88852	0.16189
2.89288	0.16301
2.89288	0.16124
2.89288	0.16092
2.89288	0.16414
2.89288	0.15866
2.89288	0.16205
2.89288	0.16237
2.89288	0.15673
2.89288	0.15512
2.89288	0.15979
2.89288	0.16156
2.89288	0.15995
2.89288	0.15786
2.89725	0.15834
2.89725	0.15818
2.89725	0.15367
2.89725	0.15641
2.90597	0.13772
2.91034	0.14191
2.91034	0.14110
2.91034	0.13820
2.91034	0.13659
2.91034	0.14239
2.91034	0.13885
2.91034	0.13933
2.91034	0.14046
2.91470	0.13627
2.91470	0.13127
2.91470	0.13143
2.91470	0.12982
2.91470	0.13498
2.91906	0.12966
2.91906	0.13208
2.91906	0.12708
2.91906	0.12596
2.91906	0.12354
2.91906	0.12257
2.92779	0.11693
2.94088	0.10437
2.94524	0.09551
2.94524	0.09309
2.94524	0.09970
2.94524	0.09615
2.94524	0.09680
2.94524	0.09728
2.94524	0.09712
2.94524	0.09889
2.94524	0.09502
2.94524	0.09567
2.94524	0.09728
2.94524	0.09567
2.95397	0.09196
2.95397	0.08536
2.95833	0.08552
2.95833	0.08230
2.95833	0.08503
2.95833	0.08648
2.95833	0.08520
2.95833	0.08568
2.95833	0.08520
2.96706	0.07650
2.97142	0.06989
2.97142	0.07440
2.97142	0.07440
2.97142	0.07392
2.97142	0.07360
2.97142	0.07198
2.98015	0.06586
3.00197	0.04588
3.01506	0.03863
3.01506	0.03767
3.01506	0.03654
3.01506	0.03171
3.01506	0.03847
3.01506	0.03042
3.01506	0.03718
3.01506	0.03267
3.01506	0.03380
3.01506	0.03138
3.01506	0.03283
3.01506	0.03815
3.01506	0.03267
3.01069	0.03960
2.99760	0.05007
2.99760	0.04572
2.99760	0.05217
2.99760	0.05217
2.98888	0.05217
2.98451	0.06055
2.98451	0.05877
2.98451	0.06151
2.98451	0.06200
2.98451	0.06022
2.98451	0.06377
2.98015	0.06957
2.98015	0.06087
2.98015	0.06345
2.98015	0.06393
2.98451	0.06441
2.99324	0.05007
3.00633	0.04540
3.01506	0.03557
3.01942	0.03525
3.01942	0.03235
3.01942	0.02784
3.02815	0.02430
3.03687	0.02172
3.04560	0.01592
3.04996	0.01221
3.04996	0.01656
3.04996	0.01527
3.04996	0.01705
3.04996	0.01189
3.04996	0.01656
3.04996	0.01640
3.04996	0.01125
3.04996	0.01495
3.04996	0.01366
3.04996	0.01334
3.04996	0.01415
3.05869	0.00786
3.07178	0.00222
3.07178	0.00335
3.07178	0.00061
3.07178	0.00416
3.07178	0.00319
3.08487	0.00142
3.08923	-0.00180
3.09360	-0.00712
3.09360	-0.00406
3.09360	-0.00664
3.09360	-0.00841
3.09360	-0.00293
3.10232	-0.00503
3.10232	-0.00728
3.10669	-0.00551
3.11105	-0.00648
3.11105	-0.00551
3.11105	-0.00938
3.11541	-0.01324
3.11978	-0.00777
3.12850	-0.00809
3.12850	-0.00922
3.12850	-0.01292
3.12850	-0.00809
3.13287	-0.01050
3.14159	-0.00954
3.14596	-0.01163
