# Polarization of Light 'Brewsters' Data File Thu, Jan 25, 2018 10:09 AM
# Sensor Position (Degrees)	Light Intensity (Volts)
185.53333	-0.00003
185.53333	-0.00052
185.53333	0.00110
185.53333	0.00013
185.53333	-0.00277
185.53333	-0.00132
185.53333	-0.00084
185.53333	-0.00245
185.53333	-0.00164
185.53333	-0.00116
185.53333	-0.00100
185.53333	-0.00293
185.53333	-0.00019
185.53333	0.00190
185.53333	0.01914
185.53333	0.12805
185.53333	0.15850
185.53333	0.16801
185.53333	0.16785
185.53333	0.15754
185.55000	0.13901
185.55000	0.05217
185.58333	0.06490
185.68333	0.06731
185.83333	0.01108
185.93333	0.00303
185.95000	-0.00035
185.96667	0.00335
185.98333	0.00319
186.00000	0.00255
186.01667	0.00126
186.03333	0.00077
186.05000	0.00271
186.06667	-0.00068
186.08333	0.00126
186.10000	0.00142
186.11667	-0.00052
186.13333	-0.00035
186.15000	0.00061
186.15000	0.00158
186.16667	0.00190
186.16667	0.00061
186.18333	0.00142
186.18333	0.00222
186.18333	0.00174
186.20000	-0.00100
186.20000	-0.00084
186.20000	0.00206
186.20000	-0.00003
186.20000	0.00222
186.20000	-0.00052
186.20000	0.00093
186.20000	-0.00116
186.20000	-0.00084
186.20000	0.00045
186.20000	0.00061
186.20000	-0.00277
186.20000	-0.00100
186.20000	-0.00180
186.20000	0.00077
186.20000	-0.00100
186.20000	-0.00019
186.20000	-0.00148
186.20000	0.00077
186.20000	-0.00052
186.20000	-0.00309
186.20000	0.00174
186.20000	-0.00148
186.20000	0.00158
186.20000	0.00383
186.20000	0.00287
186.20000	0.00013
186.20000	0.00351
186.20000	0.00142
186.20000	0.00335
186.20000	0.05926
186.20000	0.23197
186.20000	0.39228
186.20000	0.55677
186.20000	0.59350
186.20000	0.60124
186.20000	0.60108
186.20000	0.60172
186.20000	0.62234
186.18333	0.68324
186.18333	0.68228
186.20000	0.50956
186.20000	-0.00052
186.20000	0.00045
186.18333	0.00126
186.18333	-0.00100
186.20000	0.00061
186.21667	0.00029
186.21667	-0.00261
186.20000	0.00142
186.20000	-0.00003
186.20000	0.00110
186.21667	0.00045
186.21667	-0.00035
186.21667	0.00045
186.21667	0.00206
186.21667	0.00093
186.21667	0.00158
186.21667	0.00238
186.21667	0.00110
186.21667	-0.00068
186.21667	-0.00052
186.21667	-0.00132
186.21667	0.00093
186.21667	0.00174
186.21667	0.00222
186.21667	0.00029
186.21667	0.00110
186.21667	0.00222
186.21667	0.00222
186.21667	0.00222
186.21667	0.00206
186.21667	0.00319
186.21667	0.09518
186.21667	0.40259
186.21667	0.44576
186.21667	0.44077
186.21667	0.40388
186.21667	0.28610
186.21667	0.20200
186.23333	0.22150
186.23333	0.20619
186.23333	0.30237
186.23333	0.29931
186.23333	0.31269
186.23333	0.30028
186.23333	0.33879
186.25000	0.33637
186.25000	0.32493
186.25000	0.28981
186.25000	0.11581
186.25000	0.02542
186.26667	0.01850
186.26667	0.00802
186.28333	0.01463
186.30000	0.02220
186.31667	0.02881
186.35000	0.02816
186.40000	0.02639
186.46667	0.02397
186.51667	0.03364
186.56667	0.15995
186.58333	0.33154
186.61667	0.46268
186.63333	0.50602
186.65000	0.56048
186.66667	0.57046
186.68333	0.57175
186.68333	0.57159
186.70000	0.56209
186.71667	0.56563
186.71667	0.55484
186.73333	0.56064
186.75000	0.56773
186.76667	0.57530
186.78333	0.56660
186.80000	0.55822
186.83333	0.55435
186.85000	0.54549
186.86667	0.53534
186.90000	0.54146
186.93333	0.53115
186.98333	0.51118
187.01667	0.49893
187.05000	0.47928
187.08333	0.47493
187.10000	0.47267
187.13333	0.48185
187.15000	0.48975
187.16667	0.51021
187.20000	0.53905
187.21667	0.52906
187.23333	0.52729
187.25000	0.51359
187.28333	0.49861
187.28333	0.48814
187.30000	0.47154
187.31667	0.47219
187.33333	0.49877
187.35000	0.51730
187.36667	0.51617
187.38333	0.49958
187.40000	0.47686
187.43333	0.46236
187.46667	0.43884
187.48333	0.42901
187.51667	0.41483
187.55000	0.40162
187.56667	0.38502
187.58333	0.39211
187.60000	0.37810
187.61667	0.37874
187.63333	0.35602
187.65000	0.33073
187.65000	0.31784
187.66667	0.30640
187.68333	0.29480
187.70000	0.29883
187.71667	0.27160
187.73333	0.27627
187.73333	0.31172
187.75000	0.30656
187.76667	0.29690
187.78333	0.27192
187.78333	0.24631
187.81667	0.22021
187.83333	0.18235
187.86667	0.12837
187.91667	0.08181
187.96667	0.05539
188.03333	0.02591
188.08333	0.00754
188.13333	0.01978
188.15000	0.04814
188.18333	0.12402
188.18333	0.27434
188.20000	0.36376
188.21667	0.40742
188.23333	0.43288
188.23333	0.43642
188.25000	0.43884
188.25000	0.45527
188.26667	0.45978
188.26667	0.47928
188.28333	0.49329
188.30000	0.49490
188.31667	0.50457
188.33333	0.51585
188.35000	0.49893
188.38333	0.48508
188.40000	0.48121
188.40000	0.47396
188.41667	0.47766
188.41667	0.46429
188.43333	0.45656
188.45000	0.44367
188.46667	0.41950
188.48333	0.44448
188.50000	0.49088
188.50000	0.48669
188.50000	0.48363
188.50000	0.47879
188.50000	0.47541
188.50000	0.48169
188.50000	0.48282
188.50000	0.48073
188.50000	0.48250
188.50000	0.32235
188.50000	0.20732
188.50000	0.23793
188.50000	0.23648
188.50000	0.24309
188.50000	0.24599
188.50000	0.12483
188.50000	0.01060
188.50000	0.00238
188.50000	-0.00132
188.48333	0.00061
188.48333	0.00206
188.48333	0.00077
188.46667	0.00222
188.46667	0.00110
188.45000	0.00142
188.43333	0.00013
188.41667	-0.00003
188.41667	0.00142
188.40000	0.00158
188.38333	0.01189
188.36667	0.15899
188.35000	0.39324
188.33333	0.51230
188.30000	0.55387
188.28333	0.60639
188.26667	0.61622
188.23333	0.61654
188.21667	0.62057
188.20000	0.62621
188.16667	0.62524
188.15000	0.63169
188.13333	0.63410
188.11667	0.63314
188.10000	0.63620
188.06667	0.64474
188.05000	0.64135
188.01667	0.64941
188.00000	0.65038
187.96667	0.65602
187.93333	0.65763
187.90000	0.65908
187.86667	0.66455
187.85000	0.66182
187.81667	0.65892
187.80000	0.66681
187.78333	0.66697
187.76667	0.66343
187.75000	0.66713
187.73333	0.67116
187.70000	0.66810
187.66667	0.67116
187.61667	0.67229
187.55000	0.67599
187.51667	0.67535
187.46667	0.67889
187.43333	0.67680
187.40000	0.67374
187.35000	0.67873
187.31667	0.65682
187.28333	0.64909
187.23333	0.63507
187.20000	0.62089
187.15000	0.60816
187.11667	0.61960
187.06667	0.59785
187.03333	0.61123
187.00000	0.56740
186.96667	0.52342
186.93333	0.47541
186.91667	0.44303
186.88333	0.43271
186.85000	0.38567
186.81667	0.44883
186.80000	0.50811
186.78333	0.66890
186.76667	0.66971
186.76667	0.64442
186.76667	0.54694
186.76667	0.19991
186.76667	0.12886
186.76667	0.20796
186.75000	0.26757
186.75000	0.07923
186.75000	0.00045
186.75000	0.00303
186.75000	-0.00132
186.75000	0.00045
186.75000	0.02591
186.75000	0.03815
186.73333	0.09132
186.73333	0.15705
186.73333	0.20603
186.73333	0.61235
186.71667	0.68808
186.71667	0.70403
186.71667	0.70983
186.70000	0.71160
186.70000	0.71353
186.70000	0.71240
186.68333	0.70628
186.66667	0.67567
186.66667	0.67567
186.66667	0.68518
186.66667	0.70709
186.65000	0.70725
186.63333	0.71112
186.58333	0.71530
186.48333	0.71901
186.43333	0.72417
186.40000	0.72642
186.38333	0.72207
186.36667	0.72352
186.35000	0.73077
186.33333	0.72948
186.31667	0.73158
186.31667	0.72707
186.30000	0.72916
186.28333	0.73077
186.25000	0.72932
186.21667	0.72980
186.18333	0.72964
186.15000	0.72948
186.11667	0.72835
186.06667	0.73029
186.03333	0.73206
185.98333	0.73705
185.91667	0.73625
185.83333	0.74028
185.75000	0.73399
185.65000	0.73802
185.56667	0.75462
185.48333	0.75413
185.40000	0.77089
185.31667	0.77121
185.26667	0.78039
185.23333	0.78329
185.20000	0.78748
185.15000	0.78716
185.13333	0.78603
185.11667	0.78378
185.11667	0.77153
185.11667	0.75558
185.11667	0.75091
185.11667	0.75397
185.13333	0.75768
185.13333	0.76009
185.13333	0.76219
185.13333	0.75494
185.13333	0.74946
185.15000	0.74140
185.15000	0.73544
185.16667	0.73335
185.18333	0.73512
185.20000	0.74189
185.21667	0.74092
185.23333	0.74608
185.25000	0.74463
185.28333	0.73770
185.35000	0.72819
185.45000	0.72545
185.56667	0.71563
185.70000	0.71240
185.80000	0.70693
185.90000	0.69790
185.95000	0.68695
186.03333	0.68034
186.08333	0.67019
186.13333	0.66053
186.20000	0.65038
186.25000	0.64748
186.28333	0.62105
186.30000	0.59238
186.31667	0.55145
186.33333	0.51843
186.33333	0.49361
186.35000	0.43352
186.36667	0.43739
186.38333	0.48556
186.38333	0.63475
186.38333	0.63362
186.38333	0.63491
186.38333	0.62959
186.38333	0.64168
186.38333	0.63845
186.38333	0.66488
186.38333	0.65747
186.38333	0.65811
186.38333	0.66069
186.38333	0.64297
186.38333	0.59383
186.38333	0.54565
186.38333	0.52471
186.38333	0.44947
186.38333	0.45205
186.38333	0.42289
186.38333	0.41531
186.38333	0.36956
186.38333	0.27305
186.38333	0.30366
186.38333	0.50119
186.36667	0.36634
186.36667	0.13224
186.35000	0.12435
186.36667	0.14448
186.35000	0.04331
186.35000	0.04234
186.35000	0.03702
186.35000	0.03847
186.35000	0.03380
186.35000	0.02430
186.35000	0.01995
186.35000	0.02091
186.35000	0.02591
186.35000	0.02542
186.35000	0.02188
186.35000	0.02285
186.35000	0.02349
186.35000	0.02075
186.35000	0.02333
186.35000	0.01914
186.35000	0.02623
186.35000	0.02526
186.35000	0.02639
186.35000	0.02478
186.35000	0.02204
186.35000	0.02285
186.35000	0.02430
186.35000	0.01656
186.35000	0.02333
186.35000	0.01978
186.35000	0.02381
186.35000	0.02268
186.35000	0.02107
186.35000	0.02027
186.35000	0.02075
186.35000	0.02430
186.35000	0.02252
186.35000	0.02075
186.35000	0.02059
186.35000	0.01995
186.35000	0.02381
186.35000	0.02333
186.35000	0.02317
186.35000	0.02333
186.35000	0.02011
186.35000	0.02494
186.35000	0.02220
186.35000	0.02204
186.35000	0.02365
186.35000	0.02365
186.35000	0.02268
186.35000	0.01785
186.35000	0.02252
186.35000	0.02011
186.35000	0.01882
186.35000	0.01882
186.35000	0.01995
186.35000	0.02365
186.35000	0.02268
186.35000	0.02349
186.35000	0.02043
186.35000	0.02365
186.35000	0.02462
186.35000	0.02204
186.35000	0.02639
186.35000	0.02526
186.35000	0.02413
186.35000	0.02655
186.35000	0.02591
186.35000	0.02671
186.35000	0.02607
186.35000	0.02671
186.35000	0.02720
186.35000	0.02027
186.35000	0.02623
186.35000	0.02494
186.35000	0.02075
186.35000	0.02430
186.35000	0.02848
186.35000	0.02301
186.35000	0.02462
186.35000	0.02107
186.35000	0.02687
186.35000	0.02526
186.35000	0.03026
186.35000	0.02156
186.35000	0.02768
186.35000	0.02413
186.35000	0.02317
186.35000	0.02703
186.35000	0.02575
186.35000	0.02462
186.35000	0.02591
186.35000	0.02091
186.35000	0.02575
186.35000	0.02478
186.35000	0.02526
186.35000	0.02494
186.35000	0.02639
186.35000	0.02639
186.35000	0.02462
186.35000	0.02478
186.35000	0.02736
186.35000	0.02462
186.35000	0.02285
186.35000	0.02671
186.35000	0.02542
186.35000	0.02736
186.35000	0.02188
186.35000	0.02591
186.35000	0.02140
186.35000	0.02816
186.35000	0.02462
186.35000	0.02510
186.35000	0.02333
186.35000	0.02865
186.35000	0.02365
186.35000	0.02478
186.35000	0.03332
186.35000	0.01398
186.35000	0.00416
186.35000	0.01785
186.35000	0.01366
186.35000	0.01028
186.35000	0.01028
186.35000	0.00835
186.35000	0.01092
186.35000	0.00673
186.35000	0.00867
186.35000	0.01189
186.35000	0.01141
186.35000	0.01221
186.35000	0.01044
186.35000	0.01092
186.35000	0.00915
186.35000	0.01125
186.35000	0.00545
186.35000	0.00980
186.35000	0.00271
186.35000	0.00706
186.36667	0.00416
186.36667	0.00690
186.36667	0.00851
186.36667	0.00899
186.36667	0.00464
186.36667	0.00770
186.36667	0.00770
186.36667	0.00271
186.36667	0.00142
186.35000	0.00851
186.35000	0.00303
186.35000	0.00319
186.35000	0.00818
186.35000	0.00657
186.33333	0.00641
186.31667	0.01205
186.30000	0.00690
186.28333	0.01560
186.20000	0.02349
185.51667	0.32719
184.76667	0.73834
184.45000	0.65279
184.26667	0.65618
183.96667	0.63523
183.46667	0.03590
182.96667	0.00271
182.53333	0.00174
182.20000	0.00013
181.93333	-0.00148
181.76667	-0.00293
181.58333	-0.00019
181.40000	-0.00277
181.21667	-0.00197
181.06667	-0.00213
180.93333	0.00045
180.78333	-0.00035
180.63333	-0.00035
180.46667	0.00029
180.38333	0.00093
180.33333	0.00077
180.30000	-0.00100
180.28333	-0.00068
180.26667	-0.00229
180.23333	-0.00084
180.21667	-0.00132
180.18333	0.00061
180.16667	0.00061
180.15000	-0.00019
180.15000	0.00061
180.13333	0.00029
180.11667	-0.00068
180.10000	-0.00148
180.08333	-0.00116
180.06667	-0.00100
180.03333	0.00045
180.01667	0.00013
180.01667	-0.00132
180.00000	0.00045
179.98333	-0.00019
179.98333	-0.00084
179.96667	-0.00213
179.96667	-0.00245
179.96667	0.00029
179.98333	-0.00019
179.98333	0.00287
179.98333	-0.00019
180.00000	0.00029
180.00000	-0.00277
180.00000	-0.00035
180.00000	0.00077
180.00000	-0.00019
180.00000	-0.00277
180.00000	-0.00229
180.00000	-0.00100
180.00000	-0.00100
180.00000	-0.00164
180.00000	0.00110
180.00000	-0.00019
180.00000	-0.00052
180.00000	-0.00197
180.00000	-0.00197
180.00000	-0.00003
180.00000	-0.00261
180.00000	-0.00245
180.00000	-0.00003
180.00000	-0.00229
180.00000	-0.00245
180.00000	0.00029
180.00000	0.00013
180.00000	0.00093
180.00000	0.00174
180.00000	-0.00084
180.00000	0.00077
180.00000	-0.00277
180.00000	0.00061
180.00000	-0.00052
180.00000	0.00077
180.00000	0.00077
180.00000	-0.00019
180.00000	-0.00052
180.01667	-0.00019
180.03333	0.00013
180.01667	0.00061
180.01667	0.00061
180.01667	-0.00003
180.01667	-0.00068
180.01667	0.00045
180.01667	-0.00003
180.01667	-0.00019
180.01667	0.04347
180.01667	0.00126
180.01667	-0.00132
180.01667	-0.00035
180.01667	-0.00325
180.01667	0.00013
180.01667	-0.00148
180.01667	0.00029
180.01667	-0.00213
180.01667	0.00013
180.01667	-0.00084
180.01667	0.00029
180.01667	-0.00180
180.01667	-0.00164
180.01667	-0.00068
180.01667	-0.00229
180.01667	-0.00132
180.01667	-0.00052
180.01667	-0.00261
180.01667	0.00029
180.01667	-0.00019
180.01667	0.00061
180.01667	0.00013
180.01667	0.00029
180.01667	-0.00325
180.01667	0.00029
180.01667	-0.00100
180.01667	-0.00277
180.01667	-0.00132
180.01667	-0.00019
180.01667	0.00013
180.01667	0.00029
180.01667	-0.00293
180.01667	-0.00035
180.01667	-0.00068
180.01667	-0.00293
180.01667	0.00029
180.01667	-0.00084
180.01667	0.00029
180.01667	0.72642
180.01667	-0.00164
180.01667	-0.00100
180.01667	0.00077
180.01667	-0.00164
180.01667	-0.00293
180.01667	-0.00068
180.01667	-0.00068
180.01667	-0.00261
180.01667	-0.00068
180.01667	-0.00068
180.01667	0.00383
180.01667	-0.00003
180.01667	-0.00116
180.01667	0.99209
180.01667	0.12467
180.01667	0.70483
180.01667	1.00966
180.01667	-0.00003
180.01667	0.00126
180.01667	0.01366
180.01667	0.94988
180.01667	0.00351
180.01667	-0.00213
180.01667	-0.00213
180.01667	0.00045
180.01667	0.00029
180.01667	-0.00229
180.01667	0.00045
180.01667	0.00174
180.01667	0.00480
180.01667	0.03461
180.01667	0.23777
180.01667	0.25855
180.01667	0.74962
180.01667	0.95762
180.01667	0.96825
180.01667	0.95311
180.01667	0.95584
180.01667	0.98049
180.01667	1.01401
180.01667	0.98194
180.01667	0.85660
180.01667	0.82760
180.01667	0.99419
180.01667	0.55403
180.01667	0.00238
180.01667	0.00158
180.01667	0.00190
180.01667	0.00142
180.01667	0.12209
180.01667	0.98259
180.01667	0.94634
180.01667	0.58915
180.01667	0.30882
180.01667	0.12161
180.01667	0.14787
180.01667	0.95617
180.01667	0.98017
180.01667	0.65747
180.01667	0.04814
180.01667	0.03219
180.01667	0.00029
180.01667	-0.00132
180.01667	0.00158
180.01667	-0.00164
180.01667	0.95762
180.01667	0.72916
180.01667	0.03831
180.01667	0.02140
180.01667	0.65392
180.01667	0.98629
180.01667	0.81584
180.01667	0.03138
180.01667	0.00126
180.01667	0.00222
180.01667	-0.00052
180.01667	0.00158
180.01667	-0.00100
180.01667	-0.00068
180.01667	-0.00052
180.01667	0.00045
180.01667	0.00029
180.01667	0.00029
180.01667	-0.00180
180.01667	0.00142
180.01667	0.00174
180.01667	0.00158
180.01667	0.00142
180.01667	0.00029
180.01667	0.01833
180.01667	0.58770
180.01667	0.92652
180.01667	0.91428
180.01667	0.18750
180.01667	0.00158
180.01667	-0.00197
180.01667	0.00061
180.01667	-0.00003
180.01667	-0.00197
180.01667	0.00045
180.01667	-0.00261
180.01667	0.00045
180.01667	-0.00180
180.01667	0.00013
180.01667	0.00077
180.01667	-0.00068
180.01667	0.00029
180.01667	0.00093
180.01667	0.00077
180.01667	-0.00035
180.01667	-0.00068
180.01667	-0.00245
180.01667	-0.00309
180.01667	0.00045
180.01667	0.00013
180.01667	0.00077
180.01667	-0.00148
180.01667	-0.00277
180.01667	-0.00180
180.01667	-0.00035
180.01667	0.00093
180.01667	0.00045
180.01667	0.00013
180.01667	-0.00035
180.01667	-0.00003
180.01667	-0.00245
180.03333	-0.00277
180.01667	0.00029
180.01667	-0.00019
180.01667	-0.00003
180.01667	0.00077
180.01667	0.00045
180.03333	-0.00197
180.03333	-0.00197
180.03333	0.00029
180.05000	0.00029
180.06667	0.00077
180.06667	0.00061
180.08333	-0.00148
180.10000	-0.00052
180.15000	0.00061
180.80000	-0.00245
181.73333	-0.00293
181.90000	-0.00019
181.91667	-0.00003
181.91667	-0.00019
181.93333	-0.00277
182.00000	-0.00229
182.25000	-0.00148
182.55000	-0.00116
182.75000	-0.00003
182.91667	-0.00148
183.08333	-0.00180
183.33333	0.00077
183.63333	-0.00035
183.96667	-0.00148
184.26667	-0.00100
184.61667	0.00045
184.88333	-0.00148
185.11667	-0.00100
185.30000	0.00029
185.48333	-0.00180
185.68333	-0.00245
185.88333	-0.00068
186.13333	-0.00003
186.36667	0.00045
186.60000	-0.00019
186.81667	-0.00261
187.05000	-0.00116
187.25000	-0.00164
187.40000	0.00029
187.50000	-0.00293
187.60000	0.00029
187.66667	0.00045
187.70000	-0.00003
187.71667	0.00061
187.73333	0.00013
187.75000	-0.00035
187.75000	-0.00293
187.75000	-0.00052
187.75000	-0.00019
187.73333	-0.00180
187.73333	-0.00003
187.73333	-0.00148
187.71667	-0.00148
187.71667	0.00045
187.71667	0.00029
187.70000	-0.00100
187.70000	-0.00245
187.68333	-0.00035
187.68333	-0.00068
187.68333	0.00045
187.68333	-0.00084
187.66667	-0.00084
187.66667	-0.00197
187.65000	-0.00261
187.65000	-0.00132
187.63333	-0.00132
187.61667	-0.00277
187.60000	-0.00084
187.60000	-0.00003
187.58333	-0.00180
187.56667	-0.00100
187.55000	0.00077
187.50000	-0.00213
187.30000	-0.00003
186.81667	-0.00309
186.63333	0.00045
186.63333	-0.00245
186.63333	-0.00164
186.63333	-0.00245
186.65000	0.00029
186.65000	-0.00084
186.65000	-0.00229
186.66667	-0.00003
186.68333	-0.00229
186.70000	0.00045
186.71667	-0.00019
186.73333	-0.00213
186.76667	-0.00052
186.80000	0.00029
186.88333	-0.00084
187.08333	-0.00293
187.36667	-0.00035
187.41667	-0.00052
187.41667	-0.00148
187.41667	0.00061
187.41667	-0.00019
187.41667	-0.00084
187.41667	-0.00197
187.41667	0.00045
187.41667	0.00013
187.41667	-0.00035
187.40000	-0.00019
187.40000	0.00013
187.40000	-0.00197
187.38333	0.00013
187.38333	0.00045
187.38333	-0.00019
187.38333	-0.00116
187.38333	-0.00164
187.38333	-0.00035
187.38333	-0.00261
187.38333	-0.00052
187.36667	-0.00245
187.36667	0.00013
187.36667	-0.00116
187.36667	-0.00277
187.36667	0.00045
187.36667	0.00045
187.36667	-0.00035
187.36667	-0.00164
187.36667	0.00029
187.36667	0.54066
187.36667	0.07360
187.36667	-0.00132
187.36667	0.00029
187.36667	-0.00148
187.36667	-0.00084
187.36667	-0.00342
187.36667	-0.00003
187.36667	-0.00132
187.36667	-0.00019
187.36667	0.00126
187.36667	-0.00180
187.36667	0.42176
187.36667	0.36054
187.36667	0.37745
187.36667	0.38647
187.36667	0.42981
187.36667	0.40984
187.36667	0.34716
187.36667	0.33621
187.36667	0.36166
187.36667	0.42740
187.38333	0.62798
187.38333	0.61993
187.38333	0.58480
187.38333	0.58561
187.38333	0.58980
187.38333	0.58786
187.38333	0.58867
187.38333	0.58690
187.38333	0.58158
187.36667	0.61348
187.36667	0.60994
187.36667	0.54130
187.36667	0.48540
187.36667	0.38776
187.36667	0.25001
187.36667	0.02011
187.36667	0.00174
187.36667	0.09696
187.36667	0.00206
187.36667	-0.00003
187.36667	0.00045
187.36667	0.00045
187.36667	0.00110
187.36667	0.00448
187.36667	0.00335
187.36667	0.00690
187.36667	0.04105
187.36667	0.36054
187.36667	0.62041
187.36667	0.63137
187.36667	0.63588
187.36667	0.64619
187.36667	0.64329
187.36667	0.64506
187.36667	0.64458
187.36667	0.66488
187.36667	0.66987
187.36667	0.65811
187.36667	0.64152
187.36667	0.49474
187.36667	0.32122
187.36667	0.21183
187.36667	0.13192
187.36667	0.05362
187.36667	0.05877
187.36667	0.05007
187.36667	0.04282
187.36667	0.02865
187.36667	0.01543
187.36667	0.00432
187.36667	-0.00100
187.36667	0.00947
187.38333	0.00093
187.38333	-0.00003
187.38333	0.00255
187.38333	0.00029
187.38333	-0.00052
187.38333	-0.00084
187.38333	-0.00148
187.38333	-0.00261
187.38333	-0.00164
187.38333	0.00013
187.38333	0.00110
187.38333	0.00077
187.38333	-0.00003
187.38333	0.00029
187.38333	-0.00068
187.38333	0.00110
187.38333	0.00110
187.38333	-0.00261
187.38333	-0.00019
187.38333	-0.00035
187.38333	0.00013
187.38333	-0.00422
187.38333	0.00045
187.38333	0.00045
187.38333	0.00061
187.38333	0.00029
187.38333	0.00093
187.38333	-0.00100
187.38333	-0.00148
187.38333	0.00061
187.38333	-0.00003
187.36667	-0.00197
187.35000	-0.00164
187.35000	-0.00164
187.33333	0.00110
187.31667	0.00126
187.30000	-0.00035
187.28333	-0.00148
187.26667	-0.00164
187.23333	0.00093
187.15000	-0.00164
187.03333	-0.00035
186.91667	-0.00325
186.80000	-0.00293
186.73333	-0.00003
186.70000	-0.00277
186.68333	0.00013
186.66667	-0.00116
186.66667	-0.00116
186.65000	0.00061
186.65000	0.00287
186.65000	-0.00019
186.65000	0.00255
186.65000	-0.00052
186.65000	0.00029
186.65000	-0.00084
186.65000	0.00287
186.65000	-0.00003
186.65000	0.00110
186.65000	0.09905
186.65000	0.18267
186.65000	0.00093
186.65000	0.00029
186.65000	-0.00068
186.65000	0.00013
186.65000	-0.00229
186.65000	-0.00068
186.65000	-0.00035
186.65000	0.00013
186.65000	-0.00116
186.65000	-0.00003
186.65000	-0.00084
186.65000	0.00013
186.65000	0.00029
186.65000	-0.00068
186.65000	0.00061
186.65000	-0.00261
186.65000	-0.00164
186.65000	-0.00261
186.65000	0.00061
186.63333	-0.00100
186.65000	-0.00132
186.65000	0.00110
186.65000	0.00126
186.63333	0.00045
186.63333	0.00158
186.65000	-0.00132
186.65000	-0.00261
186.65000	0.00126
186.63333	0.00029
186.63333	0.00110
186.63333	0.00045
186.63333	0.00029
186.63333	0.00158
186.63333	-0.00197
186.63333	0.00061
186.65000	-0.00068
186.65000	-0.00277
186.65000	-0.00132
186.63333	0.00013
186.63333	-0.00180
186.65000	-0.00132
186.65000	0.00093
186.65000	-0.00293
186.65000	0.00029
186.63333	0.00093
186.63333	-0.00180
186.63333	-0.00164
186.63333	0.00142
186.63333	0.00077
186.65000	-0.00003
186.65000	0.00174
186.65000	0.00110
186.65000	0.17091
186.65000	0.29239
186.65000	0.35602
186.65000	0.47638
186.65000	0.67180
186.65000	0.67712
186.65000	0.68679
186.65000	0.68904
186.65000	0.68808
186.65000	0.68099
186.65000	0.67535
186.66667	0.66536
186.66667	0.66198
186.66667	0.65585
186.66667	0.65118
186.66667	0.62283
186.66667	0.57417
186.68333	0.36924
186.68333	0.38051
186.68333	0.54517
186.68333	0.56241
186.68333	0.54775
186.68333	0.52439
186.70000	0.53824
186.70000	0.47009
186.70000	0.49023
186.70000	0.37955
186.70000	0.36263
186.70000	0.35457
186.70000	0.34217
186.71667	0.30286
186.71667	0.28981
186.71667	0.30060
186.71667	0.34072
186.71667	0.35909
186.73333	0.42788
186.73333	0.57401
186.73333	0.61106
186.75000	0.65199
186.75000	0.64748
186.75000	0.65312
186.75000	0.62798
186.75000	0.60027
186.76667	0.61042
186.76667	0.59318
186.76667	0.59898
186.78333	0.61042
186.78333	0.61364
186.78333	0.61735
186.80000	0.62879
186.80000	0.64119
186.80000	0.64232
186.81667	0.64023
186.81667	0.61268
186.81667	0.61799
186.81667	0.57481
186.83333	0.55693
186.83333	0.53760
186.85000	0.56708
186.85000	0.48475
186.86667	0.47299
186.86667	0.30866
186.88333	0.31075
186.88333	0.27982
186.90000	0.31849
186.91667	0.31124
186.93333	0.29255
186.95000	0.24550
186.96667	0.07778
187.00000	0.05636
187.03333	0.04331
187.05000	0.07553
187.08333	0.03251
187.10000	0.11420
187.11667	0.11516
187.11667	0.23020
187.13333	0.34088
187.13333	0.50360
187.15000	0.44335
187.15000	0.47090
187.15000	0.44915
187.15000	0.44560
187.16667	0.50505
187.16667	0.51053
187.16667	0.49523
187.18333	0.50683
187.18333	0.54517
187.18333	0.53309
187.18333	0.52793
187.18333	0.51520
187.20000	0.48395
187.20000	0.55290
187.20000	0.61783
187.21667	0.61574
187.21667	0.60510
187.21667	0.60398
187.23333	0.59286
187.23333	0.59769
187.23333	0.58142
187.23333	0.50844
187.23333	0.51504
187.25000	0.53695
187.25000	0.51472
187.25000	0.52503
187.26667	0.52004
187.26667	0.42353
187.26667	0.31559
187.26667	0.36037
187.26667	0.35796
187.26667	0.34587
187.26667	0.32912
187.28333	0.25452
187.28333	0.29722
187.28333	0.24454
187.28333	0.31994
187.28333	0.42305
187.28333	0.44190
187.28333	0.46333
187.28333	0.48604
187.30000	0.53953
187.30000	0.53502
187.30000	0.55516
187.30000	0.57868
187.30000	0.57675
187.30000	0.52777
187.30000	0.24824
187.30000	0.05088
187.30000	0.12451
187.30000	0.14835
187.30000	0.07940
187.31667	0.11017
187.31667	0.26032
187.31667	0.18637
187.31667	0.34120
187.31667	0.37036
187.31667	0.35796
187.31667	0.21151
187.31667	0.14368
187.31667	0.24164
187.31667	0.25678
187.31667	0.27805
187.31667	0.14980
187.31667	0.10533
187.31667	0.08085
187.31667	0.15302
187.31667	0.11758
187.31667	0.14175
187.30000	0.36408
187.30000	0.51875
187.30000	0.65215
187.28333	0.66907
187.26667	0.66617
187.26667	0.66536
187.26667	0.66665
187.26667	0.66633
187.26667	0.66504
187.26667	0.65940
187.26667	0.66310
187.26667	0.66262
187.26667	0.66762
187.26667	0.66327
187.26667	0.66584
187.26667	0.66439
187.28333	0.66133
187.28333	0.66230
187.26667	0.66391
187.28333	0.66713
187.28333	0.66762
187.30000	0.66182
187.30000	0.66536
187.28333	0.66294
187.28333	0.66343
187.28333	0.66053
187.30000	0.66004
187.30000	0.66214
187.30000	0.66004
187.30000	0.65956
187.30000	0.65892
187.31667	0.66069
