# Polarization of Light 'Brewsters' Data File Thu, Jan 25, 2018 10:26 AM
# Sensor Position (Degrees)	Light Intensity (Volts)
180.03333	0.05491
180.03333	0.05636
180.03333	0.05539
180.03333	0.05491
180.03333	0.05813
180.03333	0.05716
180.03333	0.05845
180.03333	0.05040
180.03333	0.04766
180.05000	0.05620
180.05000	0.04798
180.05000	0.05523
180.05000	0.05652
180.05000	0.05217
180.05000	0.05507
180.05000	0.05861
180.05000	0.05249
180.06667	0.05990
180.06667	0.05926
180.06667	0.05990
180.06667	0.05877
180.08333	0.05942
180.08333	0.06651
180.08333	0.06183
180.08333	0.06071
180.10000	0.06038
180.10000	0.06216
180.10000	0.06667
180.11667	0.06828
180.11667	0.06989
180.11667	0.06860
180.13333	0.06892
180.15000	0.06135
180.16667	0.06699
180.18333	0.06409
180.20000	0.06232
180.21667	0.06328
180.23333	0.05539
180.25000	0.05861
180.25000	0.05781
180.26667	0.06200
180.26667	0.05716
180.26667	0.05781
180.28333	0.05797
180.28333	0.06183
180.28333	0.06087
180.28333	0.06216
180.28333	0.06780
180.30000	0.06393
180.30000	0.06409
180.30000	0.06345
180.30000	0.06296
180.30000	0.06055
180.31667	0.06248
180.31667	0.06473
180.31667	0.06441
180.31667	0.06135
180.31667	0.06022
180.31667	0.06393
180.31667	0.05861
180.31667	0.06409
180.31667	0.06651
180.31667	0.06925
180.31667	0.06828
180.31667	0.06618
180.31667	0.06119
180.31667	0.06635
180.31667	0.06473
180.31667	0.06522
180.31667	0.06860
180.31667	0.06393
180.31667	0.06618
180.31667	0.06280
180.33333	0.06796
180.33333	0.06941
180.36667	0.06425
180.38333	0.06490
180.38333	0.06457
180.38333	0.05829
180.38333	0.06312
180.40000	0.06151
180.40000	0.06087
180.41667	0.05732
180.41667	0.05974
180.41667	0.06296
180.43333	0.06361
180.43333	0.06264
180.43333	0.05974
180.45000	0.05507
180.46667	0.06183
180.46667	0.05668
180.46667	0.05523
180.48333	0.05990
180.48333	0.05910
180.48333	0.05571
180.48333	0.05297
180.50000	0.05265
180.50000	0.06441
180.50000	0.05442
180.51667	0.05475
180.51667	0.05088
180.53333	0.05636
180.53333	0.05620
180.53333	0.05056
180.53333	0.05507
180.53333	0.05297
180.55000	0.05007
180.55000	0.05426
180.56667	0.05281
180.56667	0.05507
180.58333	0.05007
180.60000	0.04492
180.60000	0.04943
180.61667	0.04830
180.63333	0.04524
180.65000	0.04862
180.65000	0.04443
180.65000	0.04524
180.65000	0.04653
180.66667	0.04605
180.66667	0.04153
180.68333	0.04411
180.68333	0.04508
180.70000	0.04347
180.71667	0.04460
180.71667	0.04363
180.73333	0.04556
180.75000	0.04492
180.75000	0.03702
180.76667	0.03590
180.78333	0.03735
180.80000	0.04153
180.81667	0.04008
180.83333	0.03445
180.83333	0.03928
180.85000	0.03767
180.85000	0.03783
180.86667	0.03863
180.86667	0.03251
180.88333	0.03058
180.90000	0.03010
180.90000	0.03042
180.91667	0.03026
180.93333	0.03396
180.93333	0.03235
180.95000	0.03235
180.95000	0.03251
180.96667	0.02977
180.98333	0.02913
180.98333	0.03155
181.00000	0.03026
181.00000	0.02478
181.00000	0.02558
181.00000	0.02204
181.00000	0.02188
181.01667	0.02188
181.01667	0.02140
181.01667	0.01898
181.01667	0.01672
181.01667	0.01672
181.03333	0.01173
181.03333	0.00319
181.03333	0.00980
181.03333	0.00029
181.03333	0.00496
181.05000	0.00206
181.05000	-0.00035
181.05000	-0.00003
181.05000	0.00142
181.05000	-0.00084
181.05000	-0.00116
181.05000	-0.00148
181.06667	-0.00019
181.06667	0.00013
181.06667	-0.00148
181.06667	-0.00084
181.06667	-0.00309
181.06667	-0.00245
181.08333	-0.00261
181.08333	-0.00277
181.08333	-0.00277
181.08333	0.01076
181.08333	0.02526
181.08333	0.02252
181.08333	0.03138
181.08333	0.02687
181.08333	0.03026
181.08333	0.03412
181.08333	0.03735
181.08333	0.03122
181.08333	0.03670
181.08333	0.03896
181.08333	0.03831
181.08333	0.03831
181.08333	0.03831
181.08333	0.04363
181.08333	0.03138
181.08333	0.03831
181.08333	0.03445
181.10000	0.03493
181.10000	0.04025
181.10000	0.04008
181.10000	0.03863
181.11667	0.03670
181.11667	0.04105
181.11667	0.04202
181.13333	0.03590
181.13333	0.03783
181.13333	0.04057
181.15000	0.04041
181.15000	0.04315
181.16667	0.04298
181.18333	0.04476
181.18333	0.04669
181.20000	0.04443
181.21667	0.04733
181.21667	0.04653
181.23333	0.04524
181.25000	0.04331
181.25000	0.04331
181.26667	0.04637
181.30000	0.04073
181.33333	0.04250
181.36667	0.03944
181.41667	0.03300
181.45000	0.03461
181.46667	0.03138
181.50000	0.03348
181.53333	0.03171
181.56667	0.02865
181.60000	0.03171
181.63333	0.02413
181.66667	0.02703
181.70000	0.02784
181.71667	0.02075
181.75000	0.02526
181.78333	0.02285
181.80000	0.02317
181.81667	0.01688
181.81667	0.01850
181.83333	0.02542
181.85000	0.02961
181.85000	0.02413
181.86667	0.02285
181.86667	0.02703
181.86667	0.02365
181.88333	0.03171
181.88333	0.02526
181.90000	0.02848
181.90000	0.03042
181.91667	0.02655
181.93333	0.02784
181.93333	0.03074
181.95000	0.02397
181.95000	0.01350
181.96667	0.00126
181.96667	-0.00245
181.98333	0.00077
181.98333	0.00029
182.00000	-0.00213
182.00000	0.00206
182.01667	0.00077
182.01667	0.00093
182.03333	0.00029
182.05000	-0.00309
182.06667	0.00222
182.08333	0.00110
182.08333	0.00673
182.08333	0.02558
182.10000	0.02204
182.10000	0.01898
182.10000	0.01382
182.10000	0.02075
182.11667	0.01946
182.11667	0.01447
182.13333	0.01560
182.15000	0.01415
182.16667	0.01415
182.18333	0.01189
182.20000	0.00802
182.21667	0.01189
182.23333	0.00528
182.28333	0.00029
182.31667	-0.00180
182.35000	0.00190
182.38333	0.00238
182.41667	-0.00084
182.45000	-0.00052
182.46667	0.00093
182.48333	-0.00035
182.50000	-0.00116
182.51667	-0.00277
182.53333	-0.00148
182.55000	-0.00470
182.56667	-0.00325
182.58333	-0.00148
182.58333	-0.00229
182.60000	-0.00213
182.61667	-0.00180
182.63333	-0.00116
182.63333	-0.00470
182.61667	-0.00148
182.61667	-0.00164
182.61667	-0.00390
182.61667	-0.00148
182.63333	-0.00100
182.63333	-0.00116
182.63333	-0.00454
182.63333	-0.00197
182.63333	-0.00470
182.63333	-0.00148
182.61667	-0.00148
182.61667	-0.00068
182.61667	-0.00422
182.61667	-0.00197
182.61667	-0.00309
182.61667	-0.00342
182.61667	-0.00197
182.61667	-0.00293
182.61667	-0.00132
182.61667	-0.00229
182.61667	0.00271
182.61667	0.00367
182.61667	0.00335
182.61667	0.00287
182.61667	0.00400
182.61667	0.00126
182.61667	0.00673
182.61667	0.00835
182.61667	-0.00052
182.61667	0.00271
182.61667	0.00496
182.61667	-0.00068
182.61667	0.00029
182.60000	0.01012
182.60000	0.00367
182.60000	0.00464
182.60000	0.00222
182.60000	0.00512
182.60000	0.00545
182.61667	0.00593
182.61667	0.01302
182.61667	0.01366
182.61667	0.01415
182.61667	0.00690
182.61667	0.00625
182.61667	0.01028
182.61667	0.01350
182.61667	0.00238
182.61667	0.00110
182.61667	0.00238
182.61667	0.00271
182.61667	0.00351
182.63333	0.00335
182.63333	0.00287
182.65000	0.00706
182.65000	0.00222
182.66667	0.00126
182.68333	0.00061
182.70000	0.00174
182.71667	0.00029
182.73333	0.00335
182.76667	-0.00052
182.80000	0.00271
182.83333	0.00029
182.88333	-0.00035
182.98333	-0.00100
183.06667	0.00190
183.13333	0.00093
183.16667	-0.00052
183.21667	-0.00197
183.28333	-0.00213
183.36667	-0.00148
183.41667	-0.00325
183.45000	-0.00035
183.46667	-0.00052
183.48333	-0.00068
183.50000	-0.00164
183.51667	-0.00261
183.51667	-0.00342
183.53333	-0.00164
183.55000	-0.00100
183.55000	-0.00003
183.56667	-0.00084
183.58333	-0.00309
183.60000	-0.00116
183.61667	-0.00035
183.61667	-0.00342
183.63333	-0.00148
183.63333	-0.00342
183.63333	-0.00035
183.65000	-0.00390
183.65000	-0.00213
183.65000	-0.00068
183.66667	-0.00148
183.68333	-0.00116
183.68333	-0.00148
183.70000	-0.00229
183.71667	-0.00325
183.78333	-0.00406
183.86667	-0.00277
183.93333	-0.00358
184.00000	0.00029
184.03333	-0.00245
184.06667	-0.00148
184.10000	-0.00164
184.13333	-0.00454
184.18333	-0.00068
184.21667	-0.00245
184.23333	-0.00245
184.26667	-0.00245
184.30000	0.00013
184.35000	-0.00277
184.38333	-0.00052
184.40000	-0.00132
184.40000	-0.00164
184.41667	-0.00358
184.43333	-0.00197
184.43333	-0.00084
184.45000	-0.00261
184.46667	-0.00197
184.46667	-0.00132
184.48333	-0.00422
184.48333	-0.00035
184.50000	-0.00229
184.50000	-0.00309
184.51667	-0.00164
184.51667	-0.00406
184.51667	-0.00470
184.53333	-0.00148
184.55000	-0.00503
184.56667	-0.00197
184.58333	-0.00261
184.63333	-0.00245
184.68333	-0.00261
184.76667	-0.00100
184.85000	-0.00019
184.95000	-0.00052
185.06667	-0.00084
185.16667	-0.00035
185.28333	-0.00358
185.36667	-0.00325
185.43333	-0.00148
185.48333	-0.00245
185.55000	-0.00245
185.63333	-0.00052
185.71667	0.00013
185.80000	-0.00180
185.86667	-0.00132
185.95000	-0.00229
186.08333	-0.00035
186.23333	-0.00164
186.31667	-0.00213
186.38333	-0.00068
186.46667	-0.00245
186.51667	-0.00148
186.56667	-0.00132
186.60000	-0.00164
186.63333	-0.00035
186.65000	-0.00213
186.68333	-0.00358
186.70000	-0.00148
186.73333	-0.00261
186.76667	-0.00293
186.81667	-0.00003
186.86667	-0.00245
186.93333	-0.00084
187.00000	-0.00052
187.06667	-0.00438
187.20000	-0.00164
187.38333	-0.00035
187.51667	-0.00148
187.60000	-0.00213
187.68333	-0.00148
187.76667	-0.00245
187.81667	-0.00116
187.86667	0.00029
187.91667	-0.00084
187.98333	-0.00180
188.05000	-0.00438
188.15000	-0.00003
188.28333	0.00045
188.38333	-0.00084
188.50000	-0.00245
188.63333	0.00174
188.75000	-0.00245
188.91667	0.00045
189.13333	-0.00068
189.38333	0.00013
189.53333	-0.00035
189.63333	0.00255
189.70000	-0.00132
189.75000	-0.00180
189.78333	0.00287
189.81667	0.00110
189.85000	0.00077
189.88333	0.00158
189.91667	0.00013
189.95000	0.00206
190.01667	0.00238
190.10000	0.00029
190.18333	0.00045
190.25000	-0.00052
190.33333	-0.00261
190.41667	-0.00052
190.50000	-0.00084
190.53333	-0.00052
190.55000	-0.00003
190.58333	0.00158
190.63333	0.00045
190.71667	0.00206
190.86667	0.00432
190.98333	0.00432
191.05000	0.00029
191.08333	0.00335
191.13333	0.00367
191.16667	0.00448
191.18333	0.00351
191.20000	0.00561
191.20000	0.00577
191.21667	0.00577
191.21667	0.00867
191.23333	0.01270
191.23333	0.01543
191.25000	0.01189
191.26667	0.01157
191.28333	0.00963
191.30000	0.01463
191.35000	0.01076
191.43333	0.01753
191.56667	0.02172
191.78333	0.00754
191.96667	-0.00084
192.11667	-0.00100
192.20000	-0.00019
192.30000	-0.00406
192.46667	-0.00245
192.68333	-0.00100
192.86667	-0.00084
193.05000	-0.00019
193.36667	-0.00180
193.53333	-0.00100
193.63333	-0.00197
193.70000	-0.00261
193.76667	-0.00358
193.83333	-0.00132
193.88333	-0.00293
193.93333	-0.00084
193.96667	-0.00261
193.98333	-0.00019
194.00000	-0.00164
194.00000	-0.00132
194.00000	-0.00164
194.00000	-0.00245
194.00000	-0.00358
194.00000	0.02542
194.01667	0.05990
194.03333	0.05716
194.05000	0.05104
194.06667	0.05233
194.10000	0.05104
194.13333	0.05990
194.16667	0.05732
194.18333	0.06055
194.23333	0.05877
194.26667	0.05877
194.28333	0.05797
194.28333	0.04508
194.28333	-0.00003
194.28333	-0.00406
194.30000	-0.00358
194.31667	-0.00374
194.33333	-0.00454
194.36667	-0.00164
194.40000	-0.00470
194.45000	-0.00068
194.48333	-0.00148
194.48333	0.00029
194.48333	-0.00035
194.46667	-0.00197
194.46667	-0.00019
194.46667	-0.00358
194.46667	-0.00164
194.46667	-0.00084
194.46667	-0.00358
194.46667	-0.00035
194.46667	-0.00100
194.46667	-0.00052
194.46667	-0.00132
194.46667	-0.00132
194.46667	-0.00019
194.46667	-0.00035
194.46667	-0.00100
194.46667	-0.00100
194.46667	-0.00358
194.46667	-0.00164
194.45000	0.00045
194.45000	-0.00245
194.45000	-0.00309
194.45000	-0.00148
194.45000	-0.00261
194.45000	-0.00229
194.46667	0.00013
194.46667	-0.00052
194.45000	-0.00003
194.45000	0.00045
194.45000	-0.00293
194.45000	-0.00035
194.45000	-0.00019
194.45000	-0.00052
194.45000	-0.00180
194.45000	-0.00390
194.45000	-0.00019
194.45000	-0.00342
194.45000	-0.00052
194.45000	-0.00342
194.45000	-0.00180
194.45000	-0.00325
194.45000	-0.00277
194.45000	-0.00229
194.45000	-0.00245
194.45000	-0.00245
194.46667	-0.00052
194.46667	-0.00277
194.46667	-0.00293
194.48333	-0.00309
194.48333	-0.00132
194.48333	-0.00342
194.48333	-0.00052
194.48333	-0.00261
194.48333	-0.00003
194.48333	-0.00261
194.48333	-0.00197
194.48333	-0.00100
194.48333	-0.00084
194.48333	-0.00003
194.46667	-0.00132
194.48333	-0.00229
194.48333	-0.00261
194.48333	-0.00035
194.51667	-0.00197
194.51667	0.00400
194.53333	0.00110
194.53333	-0.00132
194.53333	-0.00052
194.51667	-0.00148
194.51667	-0.00068
194.50000	0.00013
194.50000	-0.00068
194.50000	-0.00084
194.50000	-0.00309
194.50000	-0.00068
194.50000	-0.00019
194.50000	-0.00116
194.48333	-0.00358
194.48333	-0.00003
194.48333	-0.00245
194.48333	-0.00180
194.48333	-0.00132
194.48333	-0.00100
194.48333	-0.00132
194.48333	-0.00052
194.48333	0.00029
194.48333	0.00480
194.48333	0.04234
194.48333	0.04379
194.48333	0.04927
194.48333	0.05603
194.48333	0.05426
194.48333	0.05217
194.48333	0.05104
194.48333	0.05426
194.48333	0.05765
194.48333	0.04073
194.48333	0.06038
194.48333	0.06296
194.48333	0.06683
194.48333	0.06892
194.48333	0.07343
194.48333	0.07247
194.48333	0.07392
194.48333	0.06747
194.48333	0.06667
194.48333	0.07360
194.48333	0.06441
194.48333	0.05990
194.46667	0.06022
194.46667	0.06667
194.46667	0.05845
194.48333	0.05442
194.48333	0.06393
194.48333	0.05603
194.48333	0.05636
194.48333	0.05442
194.48333	0.05136
194.48333	0.05426
194.48333	0.05442
194.48333	0.05523
194.48333	0.05040
194.48333	0.05539
194.48333	0.05136
194.48333	0.05523
194.48333	0.05507
194.48333	0.05410
194.50000	0.05185
194.50000	0.05732
194.50000	0.05732
194.50000	0.05587
194.50000	0.05910
194.50000	0.05877
194.50000	0.05636
194.48333	0.04766
194.48333	0.04476
194.48333	0.05587
194.48333	0.05845
194.48333	0.05668
194.48333	0.06957
194.48333	0.07553
194.48333	0.06312
194.48333	0.05346
194.48333	0.04943
194.48333	0.05168
194.48333	0.05571
194.48333	0.07070
194.48333	0.05893
194.48333	0.04460
194.48333	0.00061
194.48333	-0.00277
194.48333	-0.00197
194.50000	-0.00342
194.50000	-0.00019
194.48333	-0.00068
194.48333	0.00045
194.48333	-0.00035
194.46667	-0.00229
194.46667	-0.00309
194.46667	-0.00035
194.46667	-0.00019
194.46667	-0.00164
194.46667	0.00061
194.46667	-0.00229
194.46667	-0.00309
194.46667	-0.00309
194.46667	-0.00261
194.46667	-0.00068
194.46667	-0.00116
194.46667	-0.00406
194.46667	-0.00277
194.46667	-0.00325
194.46667	0.00029
194.46667	0.00093
194.46667	0.00335
194.46667	0.01302
194.46667	0.04830
194.46667	0.05877
194.46667	0.05603
194.46667	-0.00052
194.46667	0.00029
194.46667	-0.00197
194.46667	-0.00084
194.46667	0.00013
194.46667	-0.00293
194.46667	-0.00487
194.46667	-0.00277
194.45000	-0.00438
194.45000	-0.00293
194.45000	-0.00229
194.45000	-0.00068
194.45000	-0.00019
194.45000	-0.00164
194.45000	-0.00213
194.43333	-0.00068
194.43333	-0.00213
194.41667	-0.00293
194.41667	0.00013
194.40000	-0.00100
194.38333	-0.00180
194.35000	-0.00197
194.33333	0.00303
194.31667	-0.00084
194.30000	-0.00293
194.26667	-0.00245
194.21667	-0.00019
194.11667	-0.00019
194.03333	-0.00229
194.00000	-0.00277
193.98333	-0.00068
193.96667	-0.00309
193.96667	-0.00374
193.96667	-0.00164
193.95000	-0.00213
193.93333	-0.00100
193.88333	0.00029
193.85000	-0.00068
193.78333	-0.00164
193.75000	-0.00019
193.75000	-0.00003
193.73333	-0.00035
193.73333	-0.00261
193.71667	-0.00132
193.71667	-0.00358
193.73333	-0.00374
193.73333	-0.00100
193.73333	-0.00068
193.73333	-0.00261
193.75000	-0.00132
193.76667	-0.00100
193.78333	-0.00068
193.80000	-0.00132
193.83333	0.00013
193.85000	-0.00019
193.86667	-0.00019
193.86667	-0.00180
193.88333	-0.00229
193.88333	0.00013
193.88333	-0.00052
193.86667	-0.00164
193.86667	-0.00213
193.86667	-0.00068
193.86667	-0.00277
193.86667	-0.00100
193.88333	-0.00084
193.88333	-0.00068
193.88333	-0.00148
193.90000	-0.00164
193.91667	-0.00164
193.95000	-0.00229
194.00000	-0.00084
194.05000	-0.00084
194.08333	-0.00084
194.10000	0.00013
194.11667	-0.00068
194.13333	-0.00035
194.15000	-0.00309
194.15000	-0.00116
194.16667	-0.00148
194.16667	-0.00197
194.16667	-0.00374
194.16667	-0.00132
194.16667	-0.00342
194.16667	-0.00116
194.16667	-0.00100
194.16667	-0.00293
194.16667	-0.00084
194.16667	-0.00052
194.16667	-0.00019
194.16667	-0.00245
194.16667	-0.00019
194.16667	-0.00100
194.16667	-0.00035
194.16667	-0.00374
194.16667	-0.00100
194.16667	-0.00374
194.16667	-0.00487
194.16667	-0.00132
194.16667	-0.00309
194.16667	-0.00116
194.16667	-0.00342
194.16667	-0.00052
194.16667	-0.00261
194.16667	-0.00100
194.16667	-0.00148
194.16667	-0.00197
194.16667	-0.00003
194.16667	-0.00213
194.16667	-0.00164
194.16667	-0.00052
194.16667	-0.00116
194.16667	0.00013
194.16667	-0.00245
194.16667	-0.00325
194.16667	-0.00213
194.16667	0.00045
194.16667	-0.00052
194.16667	-0.00213
194.16667	-0.00003
194.16667	-0.00197
194.16667	-0.00197
194.16667	-0.00148
194.16667	0.00045
194.16667	0.02977
194.16667	0.06167
194.16667	0.06473
194.16667	0.05990
194.16667	0.05491
194.16667	0.05168
194.16667	0.04540
194.16667	0.03686
194.16667	0.02204
194.16667	0.00416
194.16667	-0.00116
194.16667	-0.00003
194.16667	-0.00068
194.16667	-0.00229
194.16667	-0.00035
194.16667	-0.00342
194.16667	-0.00068
194.16667	-0.00068
194.16667	-0.00277
194.16667	-0.00470
194.16667	-0.00164
194.16667	-0.00164
194.16667	-0.00213
194.16667	-0.00197
194.16667	-0.00245
194.16667	-0.00229
194.16667	-0.00180
194.16667	-0.00374
194.16667	-0.00277
194.16667	-0.00293
194.15000	-0.00052
194.15000	-0.00390
194.15000	-0.00180
194.15000	-0.00229
194.15000	-0.00164
194.13333	-0.00164
194.13333	-0.00277
194.13333	-0.00245
194.13333	-0.00003
194.11667	-0.00342
194.11667	-0.00551
194.11667	-0.00277
194.11667	-0.00293
194.11667	-0.00342
194.10000	-0.00277
194.10000	0.00077
194.08333	-0.00035
194.08333	-0.00084
194.06667	-0.00132
194.05000	-0.00406
194.05000	-0.00100
194.03333	0.00061
194.01667	-0.00293
193.98333	-0.00390
193.95000	-0.00390
193.93333	-0.00293
193.91667	-0.00052
193.88333	-0.00003
193.86667	-0.00245
193.83333	-0.00019
193.81667	-0.00567
193.78333	-0.00374
193.76667	-0.00035
193.73333	-0.00180
193.68333	-0.00132
193.56667	-0.00180
193.46667	-0.00148
193.38333	-0.00132
193.33333	-0.00229
193.26667	-0.00438
193.23333	-0.00213
193.21667	-0.00084
193.21667	-0.00293
193.21667	-0.00325
193.21667	-0.00100
193.21667	0.00093
193.21667	-0.00068
193.21667	-0.00035
193.21667	-0.00422
193.21667	-0.00148
193.21667	-0.00277
193.21667	-0.00277
193.21667	-0.00197
193.21667	-0.00470
193.21667	-0.00261
193.21667	-0.00390
193.21667	0.00029
193.21667	-0.00084
193.21667	-0.00213
193.21667	0.00029
193.21667	-0.00309
193.21667	-0.00229
193.21667	-0.00309
193.21667	-0.00116
193.21667	-0.00084
193.21667	-0.00132
193.21667	-0.00293
193.21667	-0.00116
193.21667	0.00222
193.21667	0.02736
193.21667	0.02575
193.21667	0.04008
193.21667	0.04041
193.21667	0.04766
193.21667	0.04234
193.21667	0.04927
193.21667	0.04379
193.21667	0.04669
193.21667	0.05007
193.21667	0.04750
193.21667	0.04153
193.21667	0.04121
193.21667	0.03638
193.21667	0.03590
193.21667	0.04814
193.21667	0.04975
193.21667	0.04379
193.20000	0.04282
193.18333	0.03880
193.18333	0.03364
193.16667	0.03219
193.15000	0.03010
193.15000	0.02913
193.15000	0.03187
193.13333	0.03106
193.13333	0.02623
193.13333	0.03300
193.13333	0.02961
193.13333	0.03283
193.13333	0.03477
193.13333	0.03010
193.13333	0.03525
193.15000	0.03622
193.15000	0.03412
193.15000	0.04057
193.16667	0.03638
193.16667	0.04057
193.18333	0.03348
193.20000	0.03960
193.21667	0.04041
193.23333	0.03751
193.25000	0.03896
193.28333	0.03396
193.33333	0.03477
193.36667	0.03831
193.38333	0.03863
193.40000	0.03896
193.41667	0.03912
193.43333	0.03654
193.43333	0.04234
193.45000	0.03992
193.45000	0.04202
193.46667	0.03992
193.46667	0.03912
193.48333	0.04234
193.51667	0.04282
193.56667	0.04556
193.60000	0.04073
193.63333	0.04347
193.68333	0.04395
193.71667	0.04605
193.75000	0.04943
193.76667	0.04878
193.78333	0.04637
193.78333	0.05056
193.80000	0.04443
193.80000	0.04750
193.80000	0.04427
193.81667	0.04041
193.81667	0.04750
193.83333	0.04298
193.85000	0.04008
193.86667	0.04814
193.90000	0.04282
193.91667	0.03960
193.93333	0.04717
193.96667	0.04862
194.00000	0.04895
194.03333	0.05458
194.06667	0.05491
194.11667	0.05297
194.13333	0.05829
194.15000	0.05442
194.16667	0.06038
194.18333	0.06167
194.18333	0.05603
194.20000	0.06296
194.20000	0.06071
194.21667	0.06635
194.23333	0.06087
194.23333	0.06345
194.23333	0.05974
194.23333	0.06167
194.23333	0.05378
194.23333	0.05378
194.23333	0.05893
194.23333	0.05330
194.21667	0.04862
194.21667	0.05056
194.20000	0.04895
194.18333	0.04911
194.16667	0.04766
194.16667	0.05056
194.15000	0.05007
194.13333	0.05507
194.13333	0.05829
194.13333	0.06377
194.13333	0.06103
194.13333	0.06167
194.13333	0.06570
194.13333	0.06345
194.13333	0.06538
194.13333	0.05185
194.13333	0.03477
194.13333	0.03477
194.13333	0.01817
194.13333	0.01688
194.13333	0.01334
194.13333	0.01995
194.11667	0.03493
194.11667	0.04250
194.10000	0.05426
194.06667	0.06135
194.03333	0.05668
193.98333	0.05475
193.95000	0.06055
193.91667	0.06264
193.91667	0.06345
193.90000	0.05910
193.88333	0.06377
