Chart Recorder Data File Thu, Mar 15, 2018 10:23 AM
CH1 (V)  	CH2 (V)  
30.746396484	0.155761719
30.762011719	0.156250000
30.762011719	0.156738281
30.746396484	0.157226562
30.746396484	0.157226562
30.746396484	0.156738281
30.746396484	0.157226562
30.762011719	0.157714844
30.746396484	0.158203125
30.762011719	0.158203125
30.746396484	0.158691406
30.746396484	0.159179687
30.746396484	0.159179687
30.746396484	0.159179687
30.762011719	0.160156250
30.762011719	0.159667969
30.762011719	0.160156250
30.746396484	0.160156250
30.746396484	0.160644531
30.746396484	0.160156250
30.746396484	0.160644531
30.762011719	0.160644531
30.746396484	0.160644531
30.730781250	0.160644531
30.746396484	0.161132812
30.730781250	0.161132812
