# Chart Recorder Data File Thu, Mar 15, 2018 10:39 AM
# CH1 (V)  	CH2 (V)  
17.520292969	0.315917969
17.645214844	0.314941406
17.754521484	0.314453125
17.863828125	0.311035156
17.988750000	0.309082031
18.113671875	0.305664062
18.238593750	0.302734375
18.347900391	0.298828125
18.472822266	0.294921875
18.597744141	0.290527344
18.707050781	0.286132812
18.831972656	0.281738281
18.941279297	0.276855469
19.066201172	0.271972656
19.175507813	0.267089844
19.300429687	0.262207031
19.409736328	0.258789062
19.550273437	0.255371094
19.659580078	0.251953125
19.784501953	0.249511719
19.893808594	0.248535156
19.987500000	0.248046875
20.096806641	0.248535156
20.221728516	0.249511719
20.346650391	0.251953125
20.471572266	0.255371094
20.580878906	0.258789062
20.721416016	0.263183594
20.830722656	0.268554687
20.940029297	0.274902344
21.064951172	0.281738281
21.189873047	0.289062500
21.299179688	0.296386719
21.408486328	0.304687500
21.533408203	0.312011719
21.658330078	0.320312500
21.767636719	0.327148437
21.892558594	0.333984375
22.001865234	0.339355469
22.126787109	0.344726562
22.236093750	0.348144531
22.361015625	0.351562500
22.470322266	0.353027344
22.610859375	0.354492187
22.720166016	0.354980469
22.845087891	0.354492187
22.954394531	0.353515625
23.079316406	0.351562500
23.188623047	0.349609375
23.313544922	0.345214844
23.422851562	0.342285156
23.547773437	0.337890625
23.657080078	0.333496094
23.782001953	0.328613281
23.891308594	0.323730469
24.016230469	0.318847656
24.141152344	0.312988281
24.250458984	0.306640625
24.359765625	0.301269531
24.484687500	0.295898437
24.593994141	0.291015625
24.718916016	0.286132812
24.828222656	0.282226562
24.953144531	0.278808594
25.078066406	0.276367187
25.202988281	0.274902344
25.312294922	0.274414062
25.437216797	0.274902344
25.546523437	0.276855469
25.671445313	0.279296875
25.796367187	0.283203125
25.905673828	0.287597656
26.030595703	0.292968750
26.139902344	0.299316406
26.249208984	0.305664062
26.374130859	0.312988281
26.499052734	0.320800781
26.608359375	0.328125000
26.733281250	0.335449219
26.858203125	0.342285156
26.967509766	0.349609375
27.076816406	0.355468750
27.201738281	0.360839844
27.326660156	0.365234375
27.435966797	0.369140625
27.560888672	0.372558594
27.685810547	0.374511719
27.795117188	0.376464844
27.888808594	0.376953125
28.029345703	0.376953125
28.138652344	0.376464844
28.247958984	0.375000000
28.357265625	0.373046875
28.497802734	0.370117187
28.591494141	0.367187500
28.732031250	0.364257812
28.825722656	0.359863281
28.966259766	0.355468750
29.075566406	0.351074219
29.216103516	0.346191406
29.309794922	0.341796875
29.434716797	0.335937500
29.559638672	0.330566406
29.684560547	0.325195312
29.809482422	0.319824219
29.918789063	0.314453125
30.028095703	0.310058594
30.153017578	0.305175781
30.262324219	0.302246094
30.387246094	0.298828125
30.512167969	0.297363281
30.621474609	0.296875000
30.730781250	0.297851562
30.855703125	0.299804687
30.886933594	0.301757812
30.902548828	0.303710937
30.918164063	0.305175781
30.902548828	0.306640625
30.918164063	0.307617187
30.902548828	0.308593750
30.918164063	0.308593750
30.902548828	0.310058594
30.902548828	0.310058594
30.902548828	0.311035156
30.902548828	0.311035156
30.886933594	0.311035156
30.902548828	0.310546875
30.886933594	0.311035156
30.886933594	0.311035156
30.886933594	0.311035156
30.886933594	0.311523437
30.902548828	0.311523437
30.902548828	0.311523437
30.902548828	0.312011719
30.918164063	0.312011719
30.902548828	0.312011719
30.918164063	0.312011719
30.902548828	0.312500000
30.902548828	0.312011719
30.918164063	0.312011719
30.933779297	0.312011719
30.918164063	0.312011719
30.918164063	0.312011719
30.918164063	0.312011719
30.902548828	0.312011719
30.902548828	0.312011719
30.902548828	0.312011719
30.902548828	0.312011719
30.918164063	0.311523437
30.902548828	0.312011719
30.918164063	0.311523437
