Chart Recorder Data File Thu, Mar 15, 2018 10:37 AM
CH1 (V)  	CH2 (V)  
20.487187500	0.282714844
20.627724609	0.286621094
20.737031250	0.292480469
20.861953125	0.298828125
20.971259766	0.305175781
21.096181641	0.312988281
21.205488281	0.320800781
21.346025391	0.329589844
21.439716797	0.337402344
21.580253906	0.345214844
21.689560547	0.353515625
21.814482422	0.361328125
21.923789062	0.368164062
22.048710938	0.374023437
22.158017578	0.379394531
22.282939453	0.383300781
22.392246094	0.386718750
22.532783203	0.389160156
22.626474609	0.390625000
22.751396484	0.391601562
22.860703125	0.391601562
22.985625000	0.390136719
23.110546875	0.388671875
23.219853516	0.385742187
23.344775391	0.382812500
23.454082031	0.379394531
23.594619141	0.375488281
23.703925781	0.370605469
23.828847656	0.365722656
23.922539063	0.360351562
24.031845703	0.355468750
24.156767578	0.349609375
24.266074219	0.344238281
24.390996094	0.337402344
24.515917969	0.331542969
24.625224609	0.325683594
24.750146484	0.320312500
24.875068359	0.314941406
24.984375000	0.310546875
25.109296875	0.306640625
25.218603516	0.304199219
25.343525391	0.302734375
25.452832031	0.303222656
25.577753906	0.304199219
25.702675781	0.307128906
25.811982422	0.310546875
25.921289062	0.315917969
26.046210937	0.321289062
26.171132812	0.328125000
26.296054687	0.334960937
26.389746094	0.341308594
26.530283203	0.349609375
26.655205078	0.357421875
26.764511719	0.365722656
26.873818359	0.372558594
26.998740234	0.379882812
27.123662109	0.386230469
27.232968750	0.392089844
27.342275391	0.396484375
27.482812500	0.400878906
27.576503906	0.404785156
27.717041016	0.407226562
27.826347656	0.409179687
27.935654297	0.410156250
28.044960938	0.411132812
28.154267578	0.410644531
28.279189453	0.410156250
28.404111328	0.408203125
28.529033203	0.406738281
28.638339844	0.403808594
28.763261719	0.400878906
28.872568359	0.396972656
28.997490234	0.393554687
29.106796875	0.388671875
29.231718750	0.384277344
29.356640625	0.379394531
29.465947266	0.374511719
29.590869141	0.369140625
29.700175781	0.364257812
29.825097656	0.357910156
29.934404297	0.353027344
30.059326172	0.347167969
30.153017578	0.342285156
30.293554687	0.337890625
30.402861328	0.334960937
30.512167969	0.331542969
30.637089844	0.330566406
30.762011719	0.329589844
30.824472656	0.330566406
30.824472656	0.331054687
30.824472656	0.332031250
30.840087891	0.332519531
30.824472656	0.333007812
30.824472656	0.333007812
30.840087891	0.333007812
30.840087891	0.333007812
30.824472656	0.333496094
30.840087891	0.333496094
30.824472656	0.333984375
30.824472656	0.333496094
30.824472656	0.333496094
30.824472656	0.333496094
30.840087891	0.333984375
30.824472656	0.333984375
30.824472656	0.333984375
30.824472656	0.333496094
30.824472656	0.333496094
30.824472656	0.333496094
30.824472656	0.333496094
30.824472656	0.333496094
30.840087891	0.333496094
30.840087891	0.333007812
30.824472656	0.333496094
30.824472656	0.333007812
30.824472656	0.333496094
30.824472656	0.333007812
30.824472656	0.333007812
30.824472656	0.333007812
30.824472656	0.333007812
30.824472656	0.333007812
30.840087891	0.333007812
30.824472656	0.333007812
30.824472656	0.333007812
30.824472656	0.332519531
30.855703125	0.333007812
30.840087891	0.333007812
30.840087891	0.333007812
30.840087891	0.332519531
30.840087891	0.332519531
30.840087891	0.332519531
