# Chart Recorder Data File Thu, Mar 15, 2018 10:33 AM
# CH1 (V)  	CH2 (V)  
7.698310547	0.441406250
7.807617187	0.439453125
7.916923828	0.437011719
8.026230469	0.434082031
8.135537109	0.430664062
8.276074219	0.427246094
8.385380859	0.423339844
8.510302734	0.418945312
8.619609375	0.413574219
8.744531250	0.409179687
8.853837891	0.403808594
8.978759766	0.397460937
9.088066406	0.392578125
9.212988281	0.385742187
9.337910156	0.379882812
9.447216797	0.373046875
9.572138672	0.366699219
9.697060547	0.360351562
9.806367187	0.354003906
9.931289062	0.350585937
10.040595703	0.349121094
10.149902344	0.350585937
10.274824219	0.354980469
10.399746094	0.361816406
10.524667969	0.369140625
10.633974609	0.378417969
10.758896484	0.387695312
10.883818359	0.397949219
10.977509766	0.408691406
11.102431641	0.419433594
11.227353516	0.429687500
11.352275391	0.441406250
11.461582031	0.451171875
11.586503906	0.462890625
11.695810547	0.472167969
11.820732422	0.482421875
11.930039063	0.490722656
12.039345703	0.499511719
12.148652344	0.506347656
12.273574219	0.512695312
12.382880859	0.517578125
12.523417969	0.522460937
12.617109375	0.525390625
12.757646484	0.528808594
12.866953125	0.529785156
12.976259766	0.529785156
13.101181641	0.529296875
13.226103516	0.528320312
13.335410156	0.526367187
13.444716797	0.523437500
13.569638672	0.519531250
13.694560547	0.515625000
13.803867187	0.511230469
13.928789062	0.506347656
14.038095703	0.501464844
14.163017578	0.495605469
14.272324219	0.489746094
14.397246094	0.483398437
14.506552734	0.477050781
14.647089844	0.470703125
14.756396484	0.463378906
14.881318359	0.456542969
14.990625000	0.449707031
15.115546875	0.442382812
15.240468750	0.434082031
15.349775391	0.427246094
15.459082031	0.421386719
15.599619141	0.417968750
15.708925781	0.417968750
15.818232422	0.420898437
15.927539062	0.426269531
16.036845703	0.434082031
16.161767578	0.442382812
16.286689453	0.452148437
16.395996094	0.460937500
16.505302734	0.471191406
16.630224609	0.480468750
16.739531250	0.490234375
16.864453125	0.499023437
16.989375000	0.507812500
17.098681641	0.515625000
17.223603516	0.523437500
17.332910156	0.529785156
17.457832031	0.537109375
17.567138672	0.541992187
17.692060547	0.547363281
17.816982422	0.552246094
17.926289063	0.556152344
18.051210937	0.560058594
18.160517578	0.562988281
18.285439453	0.565429687
18.410361328	0.566894531
18.519667969	0.567871094
18.644589844	0.568359375
18.769511719	0.567871094
18.878818359	0.567382812
19.003740234	0.566406250
19.113046875	0.564453125
19.237968750	0.562011719
19.362890625	0.560058594
19.472197266	0.557617187
19.581503906	0.555175781
19.706425781	0.552246094
19.831347656	0.549316406
19.925039062	0.545898437
20.034345703	0.542480469
20.159267578	0.538574219
20.284189453	0.534179687
20.393496094	0.529785156
20.518417969	0.524902344
20.627724609	0.520019531
20.752646484	0.514648437
20.877568359	0.509277344
20.986875000	0.504394531
21.111796875	0.499023437
21.221103516	0.494628906
21.346025391	0.492675781
21.470947266	0.492675781
21.580253906	0.495605469
21.705175781	0.500488281
21.830097656	0.505859375
21.939404297	0.512695312
22.048710938	0.519042969
22.173632812	0.526367187
22.282939453	0.532226562
22.407861328	0.539062500
22.517167969	0.544921875
22.657705078	0.550781250
22.767011719	0.556152344
22.876318359	0.561523437
23.001240234	0.566894531
23.110546875	0.570800781
23.235468750	0.574218750
23.360390625	0.578125000
23.469697266	0.580566406
23.594619141	0.583007812
23.703925781	0.584472656
23.828847656	0.585937500
23.922539063	0.586425781
24.063076172	0.587890625
24.156767578	0.587890625
24.281689453	0.587890625
24.390996094	0.587890625
24.515917969	0.587890625
24.640839844	0.586914062
24.765761719	0.585937500
24.875068359	0.584960937
24.984375000	0.583984375
25.109296875	0.583007812
25.234218750	0.581542969
25.343525391	0.580078125
25.452832031	0.578125000
25.577753906	0.576171875
25.702675781	0.574218750
25.811982422	0.571777344
25.936904297	0.569335937
26.046210937	0.565917969
26.171132812	0.562500000
26.280439453	0.559082031
26.405361328	0.555664062
26.514667969	0.552246094
26.639589844	0.548828125
26.748896484	0.546386719
26.873818359	0.544433594
26.998740234	0.543945312
27.123662109	0.544921875
27.232968750	0.546386719
27.357890625	0.548828125
27.467197266	0.551757812
27.592119141	0.555664062
27.717041016	0.559570312
27.826347656	0.563476562
27.920039062	0.568359375
28.060576172	0.572265625
28.154267578	0.576171875
28.279189453	0.579589844
28.404111328	0.581054687
28.529033203	0.583007812
28.622724609	0.599609375
28.763261719	0.597167969
28.872568359	0.596191406
28.997490234	0.595703125
29.106796875	0.595703125
29.231718750	0.596191406
29.341025391	0.596679687
29.465947266	0.596679687
29.590869141	0.597167969
29.700175781	0.597167969
29.809482422	0.597167969
29.950019531	0.597167969
30.059326172	0.597167969
30.184248047	0.596679687
30.293554687	0.596679687
30.402861328	0.596191406
30.527783203	0.595703125
30.652705078	0.595703125
30.730781250	0.594726562
30.730781250	0.593750000
30.746396484	0.593261719
30.730781250	0.592773437
30.746396484	0.592285156
30.730781250	0.591796875
30.746396484	0.590820312
30.746396484	0.590820312
30.746396484	0.590332031
30.746396484	0.589843750
30.746396484	0.589843750
30.730781250	0.589355469
30.746396484	0.588867187
30.730781250	0.588867187
30.746396484	0.587890625
30.746396484	0.588378906
30.746396484	0.587402344
30.730781250	0.587402344
30.762011719	0.586914062
30.730781250	0.586914062
30.746396484	0.586425781
30.746396484	0.586425781
30.746396484	0.585449219
30.730781250	0.585449219
30.746396484	0.585449219
30.730781250	0.584472656
30.746396484	0.584960937
30.730781250	0.584472656
30.746396484	0.583984375
30.730781250	0.583496094
30.746396484	0.583007812
30.730781250	0.582519531
30.730781250	0.582031250
30.730781250	0.582031250
30.730781250	0.581054687
30.730781250	0.581054687
30.746396484	0.580566406
30.746396484	0.580566406
30.746396484	0.580078125
30.746396484	0.579589844
30.746396484	0.579101562
30.746396484	0.579589844
30.746396484	0.579101562
30.746396484	0.579101562
30.746396484	0.578125000
