# Chart Recorder Data File Thu, Mar 15, 2018 10:35 AM
# CH1 (V)  	CH2 (V)  
-0.437226562	0.146972656
-0.437226562	0.142578125
-0.437226562	0.138183594
-0.437226562	0.133789062
-0.421611328	0.129394531
-0.437226562	0.125488281
-0.437226562	0.121582031
-0.437226562	0.117675781
-0.437226562	0.113769531
-0.327919922	0.110351562
-0.218613281	0.107421875
-0.093691406	0.103515625
0.015615234	0.100585937
0.140537109	0.097656250
0.249843750	0.095214844
0.374765625	0.092285156
0.484072266	0.089843750
0.624609375	0.086425781
0.718300781	0.083984375
0.858837891	0.081054687
0.968144531	0.079101562
1.077451172	0.076660156
1.202373047	0.074707031
1.327294922	0.072753906
1.452216797	0.070800781
1.561523437	0.068847656
1.670830078	0.067382812
1.795751953	0.065429687
1.920673828	0.063964844
2.045595703	0.062500000
2.139287109	0.060546875
2.279824219	0.059570312
2.389130859	0.058105469
2.514052734	0.056640625
2.623359375	0.055664062
2.748281250	0.054687500
2.857587891	0.053222656
2.982509766	0.052246094
3.091816406	0.051269531
3.216738281	0.051269531
3.341660156	0.050781250
3.450966797	0.050292969
3.575888672	0.050292969
3.700810547	0.050781250
3.810117187	0.050781250
3.935039063	0.051269531
4.028730469	0.052246094
4.153652344	0.054199219
4.262958984	0.055175781
4.387880859	0.057617187
4.512802734	0.059570312
4.622109375	0.062988281
4.747031250	0.066406250
4.871953125	0.069824219
4.981259766	0.073730469
5.106181641	0.078613281
5.215488281	0.083007812
5.356025391	0.088378906
5.449716797	0.093750000
5.590253906	0.100585937
5.683945312	0.106445312
5.824482422	0.113769531
5.918173828	0.120605469
6.043095703	0.128417969
6.168017578	0.136230469
6.292939453	0.145507812
6.402246094	0.154296875
6.527167969	0.164062500
6.636474609	0.172851562
6.761396484	0.182617187
6.870703125	0.191894531
6.995625000	0.200195312
7.104931641	0.208007812
7.229853516	0.214843750
7.354775391	0.221191406
7.464082031	0.227050781
7.589003906	0.231933594
7.713925781	0.236816406
7.823232422	0.239746094
7.948154297	0.244140625
8.041845703	0.247070312
8.166767578	0.248535156
8.276074219	0.250000000
8.400996094	0.250976562
8.525917969	0.250976562
8.635224609	0.250976562
8.760146484	0.250000000
8.885068359	0.249023437
8.994375000	0.248046875
9.119296875	0.246582031
9.228603516	0.245605469
9.353525391	0.244140625
9.462832031	0.243652344
9.587753906	0.243164062
9.712675781	0.243164062
9.821982422	0.243652344
9.931289062	0.245605469
10.056210937	0.248046875
10.165517578	0.251464844
10.290439453	0.255371094
10.415361328	0.259765625
10.524667969	0.266601562
10.649589844	0.272460937
10.774511719	0.280273437
10.899433594	0.288085937
11.008740234	0.297363281
11.118046875	0.306152344
11.242968750	0.316894531
11.352275391	0.326171875
11.477197266	0.336914062
11.586503906	0.346191406
11.711425781	0.355957031
11.836347656	0.364257812
11.945654297	0.371582031
12.039345703	0.376953125
12.179882813	0.380859375
12.289189453	0.383789062
12.414111328	0.384277344
12.523417969	0.384765625
12.648339844	0.383300781
12.757646484	0.381347656
12.882568359	0.377929687
12.991875000	0.375000000
13.132412109	0.370117187
13.226103516	0.366210937
13.366640625	0.361816406
13.460332031	0.356445312
13.600869141	0.351074219
13.710175781	0.345703125
13.835097656	0.339843750
13.944404297	0.334472656
14.069326172	0.327636719
14.178632813	0.321777344
14.303554688	0.315917969
14.412861328	0.310058594
14.537783203	0.304687500
14.647089844	0.300781250
14.787626953	0.298339844
14.896933594	0.296875000
15.021855469	0.296386719
15.131162109	0.298339844
15.256083984	0.300781250
15.381005859	0.304687500
15.490312500	0.310546875
15.615234375	0.317382812
15.740156250	0.324218750
15.849462891	0.332519531
15.943154297	0.341796875
16.052460938	0.350585937
16.177382812	0.360351562
16.302304688	0.369628906
16.411611328	0.380371094
16.536533203	0.389648437
16.661455078	0.399414062
16.770761719	0.407714844
16.895683594	0.416015625
17.004990234	0.422851562
17.129912109	0.429199219
17.239218750	0.434082031
17.364140625	0.437988281
17.489062500	0.440429687
17.613984375	0.442382812
17.723291016	0.443359375
17.848212891	0.442382812
17.957519531	0.441406250
18.082441406	0.438964844
18.191748047	0.436035156
18.316669922	0.432128906
18.425976563	0.427734375
18.550898437	0.423339844
18.660205078	0.418457031
18.785126953	0.411621094
18.910048828	0.403808594
19.019355469	0.397460937
19.144277344	0.391601562
19.269199219	0.384277344
19.378505859	0.378906250
19.503427734	0.373046875
19.612734375	0.596191406
19.737656250	0.574707031
19.846962891	0.556640625
19.956269531	0.538085937
20.065576172	0.521972656
20.190498047	0.504882812
20.299804687	0.489746094
20.424726562	0.474609375
20.534033203	0.460449219
20.658955078	0.446289062
20.768261719	0.434082031
20.893183594	0.423339844
21.018105469	0.415527344
21.143027344	0.410156250
21.236718750	0.408691406
21.377255859	0.408691406
21.486562500	0.411621094
21.611484375	0.416503906
21.720791016	0.421875000
21.845712891	0.428222656
21.955019531	0.435058594
22.079941406	0.441406250
22.204863281	0.446777344
22.314169922	0.451660156
22.423476562	0.456054687
22.548398438	0.459960937
22.673320312	0.462402344
22.798242188	0.464843750
22.907548828	0.466796875
23.032470703	0.466796875
23.141777344	0.466796875
23.251083984	0.465820312
23.376005859	0.464843750
23.500927734	0.461914062
23.625849609	0.459960937
23.750771484	0.455566406
23.844462891	0.452148437
23.969384766	0.447265625
24.078691406	0.443359375
24.203613281	0.437500000
24.297304687	0.432617187
24.437841797	0.426757812
24.531533203	0.421386719
24.656455078	0.414550781
24.781376953	0.408691406
24.906298828	0.401855469
25.015605469	0.395996094
25.140527344	0.389160156
25.265449219	0.383300781
25.390371094	0.379394531
25.484062500	0.376953125
25.608984375	0.373535156
25.733906250	0.372070312
25.858828125	0.372558594
25.968134766	0.375000000
26.077441406	0.378417969
26.202363281	0.383300781
26.327285156	0.389648437
26.436591797	0.396484375
26.561513672	0.403808594
26.670820312	0.411132812
26.811357422	0.419433594
26.905048828	0.426757812
27.029970703	0.434570312
27.139277344	0.441894531
27.279814453	0.448242187
27.373505859	0.454101562
27.514042969	0.459472656
27.623349609	0.464355469
27.748271484	0.468261719
27.857578125	0.471679687
27.951269531	0.474121094
28.060576172	0.476074219
28.201113281	0.477539062
28.310419922	0.478515625
28.435341797	0.478515625
28.560263672	0.478027344
28.669570312	0.477050781
28.778876953	0.475585937
28.903798828	0.473632812
29.013105469	0.471679687
29.138027344	0.469238281
29.247333984	0.466308594
29.372255859	0.462402344
29.497177734	0.458984375
29.622099609	0.454589844
29.747021484	0.451171875
29.856328125	0.446777344
29.950019531	0.441894531
30.074941406	0.436035156
30.199863281	0.431640625
30.324785156	0.426269531
30.434091797	0.420898437
30.559013672	0.416015625
30.668320313	0.411621094
30.777626953	0.407714844
30.762011719	0.404785156
30.777626953	0.401367187
30.762011719	0.398925781
30.762011719	0.396972656
30.762011719	0.395996094
30.762011719	0.394042969
30.777626953	0.393066406
30.777626953	0.392089844
30.762011719	0.391601562
30.762011719	0.390625000
30.762011719	0.390625000
30.762011719	0.389648437
30.762011719	0.389648437
30.762011719	0.388671875
30.762011719	0.388671875
30.746396484	0.388671875
30.762011719	0.388671875
30.762011719	0.388183594
30.762011719	0.388183594
30.762011719	0.387695312
30.762011719	0.387695312
30.762011719	0.386718750
