Chart Recorder Data File Thu, Mar 15, 2018 10:40 AM
CH1 (V)  	CH2 (V)  
30.840087891	0.293457031
30.855703125	0.294921875
30.855703125	0.295410156
30.855703125	0.298339844
30.840087891	0.299316406
30.855703125	0.300292969
30.840087891	0.300781250
30.855703125	0.301269531
30.840087891	0.302246094
30.855703125	0.302246094
30.840087891	0.302246094
30.855703125	0.303222656
30.840087891	0.303222656
30.855703125	0.303710937
30.840087891	0.303710937
30.840087891	0.303710937
30.840087891	0.304199219
30.855703125	0.304199219
30.840087891	0.303710937
30.840087891	0.304199219
30.840087891	0.303710937
30.840087891	0.303710937
30.855703125	0.304199219
30.855703125	0.303710937
30.855703125	0.303710937
30.855703125	0.303710937
30.855703125	0.304199219
30.855703125	0.304199219
30.855703125	0.303710937
30.855703125	0.304199219
30.855703125	0.303710937
30.855703125	0.303710937
30.871318359	0.303710937
30.855703125	0.303710937
