Chart Recorder Data File Thu, Mar 15, 2018 10:23 AM
CH1 (V)  	CH2 (V)  
26.639589844	0.141601562
26.780126953	0.143554687
26.889433594	0.145019531
26.998740234	0.146484375
27.123662109	0.147460937
27.248583984	0.148437500
27.357890625	0.148437500
27.482812500	0.147949219
27.592119141	0.148437500
27.717041016	0.147460937
27.826347656	0.146484375
27.920039062	0.145507812
28.044960938	0.145019531
28.169882812	0.143066406
28.279189453	0.142089844
28.404111328	0.140625000
28.513417969	0.139160156
28.638339844	0.137695312
28.763261719	0.136230469
28.872568359	0.135253906
28.997490234	0.134277344
29.122412109	0.132812500
29.231718750	0.132324219
29.356640625	0.131835937
29.465947266	0.131347656
29.575253906	0.130371094
29.715791016	0.130371094
29.825097656	0.130371094
29.934404297	0.130371094
30.059326172	0.130371094
30.168632813	0.130859375
30.293554687	0.131835937
30.402861328	0.132812500
30.527783203	0.134765625
30.652705078	0.135742187
30.746396484	0.137695312
30.762011719	0.139648437
30.746396484	0.140625000
30.762011719	0.142578125
30.746396484	0.144042969
30.762011719	0.145507812
30.746396484	0.146972656
30.762011719	0.148437500
30.746396484	0.149414062
30.777626953	0.150390625
30.746396484	0.151367187
30.746396484	0.152343750
30.746396484	0.152832031
30.762011719	0.153320312
30.746396484	0.154296875
30.746396484	0.155273437
30.746396484	0.155761719
30.762011719	0.156250000
30.762011719	0.156250000
30.746396484	0.157226562
30.746396484	0.157226562
30.746396484	0.157714844
30.746396484	0.157714844
30.746396484	0.158203125
30.746396484	0.158691406
30.746396484	0.159179687
30.746396484	0.259765625
30.746396484	0.254394531
30.746396484	0.248535156
30.777626953	0.242675781
30.746396484	0.238281250
30.746396484	0.234375000
30.746396484	0.229003906
30.762011719	0.224609375
30.746396484	0.221191406
30.746396484	0.217773437
30.730781250	0.214355469
30.746396484	0.210937500
