Chart Recorder Data File Thu, Mar 15, 2018 10:36 AM
CH1 (V)  	CH2 (V)  
-0.437226562	0.033691406
-0.437226562	0.033203125
-0.437226562	0.032226562
-0.437226562	0.031250000
-0.437226562	0.030761719
-0.437226562	0.029785156
-0.437226562	0.029785156
-0.437226562	0.028808594
-0.437226562	0.028808594
-0.437226562	0.028320312
-0.437226562	0.027832031
-0.437226562	0.027832031
-0.437226562	0.027343750
-0.359150391	0.027343750
-0.234228516	0.026855469
-0.124921875	0.025878906
-0.000000000	0.024902344
0.109306641	0.024414062
0.234228516	0.023437500
0.359150391	0.022460937
0.452841797	0.021972656
0.577763672	0.021972656
0.702685547	0.021484375
0.827607422	0.021484375
0.936914062	0.020996094
1.061835937	0.020996094
1.186757813	0.020996094
1.296064453	0.020507812
1.436601562	0.020019531
1.545908203	0.020019531
1.655214844	0.020019531
1.780136719	0.019531250
1.905058594	0.020019531
1.998750000	0.019531250
2.123671875	0.019531250
2.232978516	0.019531250
2.373515625	0.020019531
2.482822266	0.019531250
2.592128906	0.019531250
2.717050781	0.020019531
2.841972656	0.020019531
2.951279297	0.020996094
3.076201172	0.021484375
3.185507813	0.021484375
3.310429688	0.022460937
3.419736328	0.022949219
3.544658203	0.024414062
3.669580078	0.025390625
3.794501953	0.026855469
3.903808594	0.027832031
4.013115234	0.030273437
4.122421875	0.032226562
4.247343750	0.034179687
4.356650391	0.036132812
4.481572266	0.038574219
4.590878906	0.041503906
4.715800781	0.044433594
4.840722656	0.047851562
4.965644531	0.051757812
5.059335938	0.055664062
5.199873047	0.060058594
5.309179688	0.064941406
5.434101562	0.069335937
5.543408203	0.074707031
5.668330078	0.080566406
5.777636719	0.080566406
5.902558594	0.084960937
6.011865234	0.092285156
6.136787109	0.099121094
6.246093750	0.106445312
6.386630859	0.116210937
6.495937500	0.123535156
6.605244141	0.132324219
6.730166016	0.135253906
6.855087891	0.144042969
6.948779297	0.152343750
7.089316406	0.159667969
7.198623047	0.166015625
7.323544922	0.172851562
7.448466797	0.178710937
7.573388672	0.184082031
7.682695312	0.188964844
7.807617187	0.193359375
7.901308594	0.197753906
8.026230469	0.200195312
8.135537109	0.204101562
8.244843750	0.206054687
8.369765625	0.208007812
8.494687500	0.209960937
8.619609375	0.211425781
8.744531250	0.212402344
8.838222656	0.212890625
8.963144531	0.213867187
9.072451172	0.213867187
9.197373047	0.214355469
9.322294922	0.214843750
9.447216797	0.215820312
9.556523437	0.215820312
9.681445312	0.217285156
9.790751953	0.218261719
9.915673828	0.220703125
10.024980469	0.222656250
10.149902344	0.226074219
10.259208984	0.229980469
10.384130859	0.234863281
10.493437500	0.239746094
10.618359375	0.245605469
10.727666016	0.251953125
10.852587891	0.258789062
10.977509766	0.266113281
11.102431641	0.274414062
11.211738281	0.282226562
11.336660156	0.291992187
11.445966797	0.300781250
11.555273438	0.309082031
11.680195313	0.318359375
11.805117188	0.326171875
11.914423828	0.332519531
12.023730469	0.337402344
12.133037109	0.340820312
12.257958984	0.342773437
12.367265625	0.343261719
12.492187500	0.344726562
12.617109375	0.335449219
12.742031250	0.362792969
12.851337891	0.357910156
12.960644531	0.353027344
13.085566406	0.348144531
13.210488281	0.342285156
13.319794922	0.337402344
13.444716797	0.332519531
13.554023437	0.326660156
13.663330078	0.321289062
13.788251953	0.315917969
13.913173828	0.311035156
14.038095703	0.291015625
14.147402344	0.331054687
14.272324219	0.323242187
14.381630859	0.315917969
14.506552734	0.308593750
14.631474609	0.303222656
14.740781250	0.297851562
14.865703125	0.293457031
14.975009766	0.290527344
15.099931641	0.289550781
15.209238281	0.289062500
15.349775391	0.291015625
15.459082031	0.293457031
15.584003906	0.298339844
15.677695312	0.302734375
15.818232422	0.309082031
15.927539062	0.316406250
16.021230469	0.324218750
16.130537109	0.332031250
16.255458984	0.341308594
16.380380859	0.350097656
16.489687500	0.359375000
16.614609375	0.368164062
16.739531250	0.376464844
16.848837891	0.383789062
16.973759766	0.390136719
17.083066406	0.395507812
17.207988281	0.399902344
17.332910156	0.402343750
17.442216797	0.404296875
17.551523437	0.404785156
17.692060547	0.404785156
17.801367187	0.403320312
17.910673828	0.401855469
18.035595703	0.398925781
18.160517578	0.395996094
18.269824219	0.392089844
18.394746094	0.387695312
18.504052734	0.382324219
18.628974609	0.377441406
18.738281250	0.371582031
18.863203125	0.365722656
18.972509766	0.360351562
19.081816406	0.354492187
19.222353516	0.347656250
19.347275391	0.341308594
19.456582031	0.335937500
19.581503906	0.329101562
19.690810547	0.322753906
19.815732422	0.317382812
19.909423828	0.312988281
20.034345703	0.310058594
20.159267578	0.308105469
20.268574219	0.309082031
20.377880859	0.310058594
20.502802734	0.312988281
20.627724609	0.317871094
20.752646484	0.323730469
20.861953125	0.329589844
20.971259766	0.336914062
21.096181641	0.344726562
21.221103516	0.353515625
21.330410156	0.361816406
21.455332031	0.371582031
21.564638672	0.379882812
21.689560547	0.388671875
21.798867188	0.396972656
21.923789062	0.404296875
22.033095703	0.411621094
22.158017578	0.417968750
22.267324219	0.422363281
22.392246094	0.426757812
22.501552734	0.429687500
22.642089844	0.432617187
22.751396484	0.434082031
22.860703125	0.435058594
22.985625000	0.435058594
23.094931641	0.434082031
23.219853516	0.431640625
23.344775391	0.429687500
23.454082031	0.426757812
23.579003906	0.423339844
23.688310547	0.418945312
23.813232422	0.414550781
23.922539063	0.410156250
24.047460937	0.404785156
24.156767578	0.398925781
24.266074219	0.393066406
24.390996094	0.387207031
24.500302734	0.380859375
24.625224609	0.375000000
24.750146484	0.368652344
24.859453125	0.362304687
24.984375000	0.355468750
25.093681641	0.350585937
25.234218750	0.346191406
25.327910156	0.342285156
25.452832031	0.340332031
25.577753906	0.339843750
25.702675781	0.341308594
25.811982422	0.343750000
25.921289062	0.344726562
26.046210937	0.502929687
26.155517578	0.491210937
26.280439453	0.476074219
26.389746094	0.463378906
26.514667969	0.451171875
26.639589844	0.443359375
26.748896484	0.437988281
26.873818359	0.435546875
26.983125000	0.435058594
27.108046875	0.435546875
27.232968750	0.437500000
27.342275391	0.440429687
27.467197266	0.443359375
27.576503906	0.445800781
27.717041016	0.447753906
27.810732422	0.450195312
27.920039062	0.451660156
28.060576172	0.452636719
28.154267578	0.452636719
28.279189453	0.453125000
28.404111328	0.452148437
28.513417969	0.451171875
28.638339844	0.449218750
28.747646484	0.446777344
28.856953125	0.444335937
28.997490234	0.440917969
29.122412109	0.437500000
29.247333984	0.434082031
29.341025391	0.429687500
29.481562500	0.425292969
29.590869141	0.420898437
29.700175781	0.416015625
29.809482422	0.410644531
29.950019531	0.405273437
30.043710937	0.400390625
30.168632813	0.394531250
30.293554687	0.389648437
30.402861328	0.384765625
30.527783203	0.380371094
30.637089844	0.376953125
30.762011719	0.374023437
30.793242187	0.372558594
30.793242187	0.370605469
30.808857422	0.369628906
30.793242187	0.369140625
30.793242187	0.368164062
30.793242187	0.367187500
30.793242187	0.366699219
30.793242187	0.366210937
30.777626953	0.366210937
30.793242187	0.365722656
30.793242187	0.365722656
30.793242187	0.365722656
30.777626953	0.365722656
30.793242187	0.364746094
30.777626953	0.365234375
30.793242187	0.364746094
30.777626953	0.364746094
30.793242187	0.364257812
30.777626953	0.364746094
30.793242187	0.364257812
30.793242187	0.364257812
30.793242187	0.363769531
30.777626953	0.363769531
30.793242187	0.363769531
30.808857422	0.364257812
30.793242187	0.363769531
30.808857422	0.363769531
30.808857422	0.363281250
30.808857422	0.363769531
30.824472656	0.363769531
30.824472656	0.363769531
30.808857422	0.363281250
30.808857422	0.363769531
30.824472656	0.363281250
