# Chart Recorder Data File Thu, Mar 15, 2018 10:38 AM
# CH1 (V)  	CH2 (V)  
10.696435547	0.179687500
10.821357422	0.185058594
10.930664062	0.190917969
11.055585938	0.196289062
11.164892578	0.202636719
11.289814453	0.209472656
11.414736328	0.216308594
11.524042969	0.223144531
11.648964844	0.229492187
11.773886719	0.235839844
11.883193359	0.240722656
11.992500000	0.244628906
12.117421875	0.247558594
12.226728516	0.249511719
12.351650391	0.250488281
12.460957031	0.250976562
12.585878906	0.250976562
12.726416016	0.250000000
12.820107422	0.249023437
12.945029297	0.247558594
13.069951172	0.246093750
13.179257812	0.243652344
13.304179687	0.241699219
13.413486328	0.239257812
13.538408203	0.236328125
13.663330078	0.233398437
13.772636719	0.230957031
13.897558594	0.228027344
14.006865234	0.225585937
14.131787109	0.223144531
14.241093750	0.222167969
14.381630859	0.220214844
14.490937500	0.219238281
14.600244141	0.218261719
14.709550781	0.218750000
14.850087891	0.219238281
14.959394531	0.220214844
15.084316406	0.222167969
15.193623047	0.224609375
15.318544922	0.228027344
15.427851562	0.231445312
15.552773437	0.236328125
15.677695312	0.241699219
15.787001953	0.248046875
15.896308594	0.254394531
16.005615234	0.261718750
16.114921875	0.268554687
16.255458984	0.276855469
16.364765625	0.284667969
16.489687500	0.292968750
16.598994141	0.300781250
16.739531250	0.308593750
16.848837891	0.315429687
16.973759766	0.320800781
17.083066406	0.325683594
17.207988281	0.329589844
17.317294922	0.331054687
17.442216797	0.332519531
17.551523437	0.332519531
17.676445313	0.332519531
17.801367187	0.331054687
17.926289063	0.329101562
18.019980469	0.326171875
18.144902344	0.322753906
18.269824219	0.319824219
18.379130859	0.315917969
18.504052734	0.311523437
18.628974609	0.306640625
18.738281250	0.302246094
18.878818359	0.296875000
18.972509766	0.291992187
19.113046875	0.286621094
19.222353516	0.281738281
19.347275391	0.276855469
19.456582031	0.271972656
19.597119141	0.267578125
19.690810547	0.264648437
19.815732422	0.262207031
19.909423828	0.260742187
20.034345703	0.259277344
20.143652344	0.259765625
20.284189453	0.260742187
20.393496094	0.263183594
20.502802734	0.265625000
20.612109375	0.270019531
20.752646484	0.274902344
20.861953125	0.280273437
20.986875000	0.287109375
21.096181641	0.293457031
21.221103516	0.301757812
21.346025391	0.309570312
21.455332031	0.318359375
21.564638672	0.326171875
21.705175781	0.334472656
21.814482422	0.341796875
21.923789062	0.349121094
22.048710938	0.354492187
22.173632812	0.359863281
22.298554688	0.363769531
22.407861328	0.367675781
22.532783203	0.369628906
22.642089844	0.371093750
22.767011719	0.371582031
22.876318359	0.371093750
22.985625000	0.370117187
23.126162109	0.368164062
23.235468750	0.365722656
23.360390625	0.362304687
23.469697266	0.358886719
23.594619141	0.354492187
23.703925781	0.351074219
23.828847656	0.345214844
23.938154297	0.340332031
24.063076172	0.334472656
24.172382813	0.329589844
24.297304687	0.323242187
24.406611328	0.317871094
24.531533203	0.311523437
24.640839844	0.306152344
24.765761719	0.300781250
24.875068359	0.296386719
24.999990234	0.292480469
25.124912109	0.290039062
25.234218750	0.287597656
25.343525391	0.287109375
25.484062500	0.287109375
25.593369141	0.288574219
25.718291016	0.291503906
25.811982422	0.294921875
25.936904297	0.299804687
26.061826172	0.304687500
26.171132812	0.311523437
26.296054687	0.318359375
26.420976562	0.326171875
26.545898437	0.333496094
26.670820312	0.341308594
26.780126953	0.348632812
26.905048828	0.356445312
27.014355469	0.362792969
27.139277344	0.369628906
27.248583984	0.375000000
27.373505859	0.376953125
27.482812500	0.381347656
27.607734375	0.384765625
27.717041016	0.387207031
27.841962891	0.389160156
27.935654297	0.390136719
28.060576172	0.390625000
28.185498047	0.390136719
28.310419922	0.389160156
28.419726562	0.387207031
28.544648438	0.385253906
28.638339844	0.382812500
28.763261719	0.379394531
28.888183594	0.375488281
29.013105469	0.371582031
29.122412109	0.367187500
29.247333984	0.361816406
29.356640625	0.357421875
29.481562500	0.352050781
29.575253906	0.346679687
29.715791016	0.340820312
29.809482422	0.335937500
29.934404297	0.330566406
30.059326172	0.325195312
30.184248047	0.320800781
30.309169922	0.316894531
30.418476563	0.313964844
30.543398437	0.311523437
30.668320313	0.310546875
30.777626953	0.310546875
30.886933594	0.312011719
30.902548828	0.314453125
30.886933594	0.315917969
30.886933594	0.316406250
30.886933594	0.317871094
30.902548828	0.318359375
30.886933594	0.318847656
30.886933594	0.318847656
30.871318359	0.319824219
30.886933594	0.319824219
30.886933594	0.319824219
30.886933594	0.320312500
30.871318359	0.320800781
30.902548828	0.319824219
30.886933594	0.320312500
30.918164063	0.320312500
30.918164063	0.320800781
30.933779297	0.320800781
30.902548828	0.320800781
30.918164063	0.320800781
30.902548828	0.320800781
30.918164063	0.321289062
30.902548828	0.320800781
30.918164063	0.320800781
30.886933594	0.320312500
30.902548828	0.320312500
30.886933594	0.320800781
30.902548828	0.320800781
30.886933594	0.320800781
30.902548828	0.320312500
30.886933594	0.320800781
