Chart Recorder Data File Thu, Mar 15, 2018 10:37 AM
CH1 (V)  	CH2 (V)  
-0.437226562	0.296875000
-0.437226562	0.289550781
-0.437226562	0.280273437
-0.437226562	0.270507812
-0.437226562	0.261718750
-0.437226562	0.252929687
-0.437226562	0.244628906
-0.437226562	0.236328125
-0.421611328	0.228515625
-0.437226562	0.220703125
-0.437226562	0.213867187
-0.437226562	0.206542969
-0.437226562	0.200195312
-0.437226562	0.192871094
-0.437226562	0.186523437
-0.437226562	0.180175781
-0.437226562	0.174804687
-0.421611328	0.168457031
-0.437226562	0.163085937
-0.437226562	0.158203125
-0.437226562	0.152832031
-0.437226562	0.147460937
-0.437226562	0.143554687
-0.437226562	0.138671875
-0.437226562	0.133789062
-0.437226562	0.129882812
-0.437226562	0.126464844
-0.437226562	0.122558594
-0.437226562	0.119140625
-0.437226562	0.115234375
-0.437226562	0.111816406
-0.437226562	0.108398437
-0.437226562	0.105468750
-0.437226562	0.102539062
-0.437226562	0.099609375
-0.437226562	0.097167969
-0.437226562	0.094238281
-0.390380859	0.091796875
-0.281074219	0.088867187
-0.156152344	0.086425781
-0.031230469	0.083496094
0.078076172	0.081054687
0.187382812	0.078613281
0.327919922	0.076171875
0.437226562	0.073730469
0.562148437	0.071777344
0.671455078	0.069824219
0.796376953	0.067871094
0.905683594	0.065429687
1.030605469	0.063476562
1.139912109	0.061035156
1.264833984	0.059570312
1.389755859	0.058105469
1.514677734	0.056640625
1.623984375	0.055175781
1.748906250	0.053710937
1.858212891	0.052734375
1.983134766	0.051269531
2.092441406	0.050292969
2.217363281	0.048828125
2.342285156	0.047363281
2.467207031	0.046386719
2.576513672	0.045410156
2.701435547	0.044433594
2.810742187	0.043945312
2.935664062	0.043457031
3.044970703	0.042968750
3.169892578	0.041992187
3.279199219	0.041992187
3.404121094	0.041503906
3.529042969	0.041503906
3.653964844	0.041992187
3.763271484	0.041503906
3.888193359	0.081054687
3.981884766	0.079589844
4.122421875	0.078613281
4.231728516	0.077636719
4.341035156	0.076660156
4.450341797	0.076660156
4.590878906	0.076171875
4.684570312	0.075683594
4.809492188	0.076660156
4.934414063	0.076660156
5.059335938	0.078125000
5.168642578	0.079101562
5.293564453	0.081054687
5.418486328	0.082519531
5.527792969	0.084960937
5.652714844	0.087402344
5.777636719	0.090332031
5.886943359	0.093261719
5.996250000	0.097656250
6.121171875	0.101074219
6.230478516	0.105957031
6.355400391	0.109863281
6.480322266	0.115234375
6.589628906	0.120117187
6.714550781	0.126464844
6.839472656	0.130859375
6.948779297	0.137207031
7.073701172	0.141601562
7.198623047	0.147460937
7.307929687	0.152343750
7.417236328	0.157714844
7.542158203	0.162109375
7.667080078	0.166503906
7.776386719	0.170410156
7.901308594	0.174316406
8.010615234	0.177734375
8.119921875	0.181152344
8.229228516	0.183105469
8.354150391	0.185546875
8.479072266	0.187500000
8.603994141	0.189941406
8.713300781	0.190917969
8.838222656	0.192382812
8.947529297	0.192871094
9.072451172	0.193359375
9.181757812	0.193847656
9.306679687	0.194824219
9.415986328	0.194824219
9.540908203	0.195800781
9.665830078	0.195800781
9.775136719	0.197265625
9.900058594	0.198730469
10.009365234	0.201171875
10.134287109	0.203613281
10.259208984	0.207031250
10.384130859	0.209960937
10.493437500	0.214843750
10.602744141	0.219726562
10.727666016	0.225585937
10.852587891	0.231445312
10.977509766	0.239257812
11.086816406	0.246093750
11.211738281	0.253906250
11.321044922	0.261718750
11.445966797	0.270507812
11.555273438	0.278320312
11.680195313	0.286621094
11.805117188	0.293457031
11.914423828	0.300292969
12.008115234	0.304199219
12.133037109	0.308105469
12.242343750	0.310546875
12.382880859	0.311035156
12.492187500	0.311523437
12.617109375	0.310546875
12.726416016	0.309570312
12.851337891	0.307617187
