# Thermocouple measurements
# Resistance: 1.8 +- 0.4 ohms	
# T1 (C)	T1_unc (C)	T2(C)	T2_unc	V (mV)
0.0	0.5	97.0	0.5	4.0	0.1
0.0	0.5	79.5	0.5	3.3	0.1
0.0	0.5	70.0	0.5	2.9	0.1
0.0	0.5	60.0	0.5	2.4	0.1
0.0	0.5	46.5	0.5	1.9	0.1
0.0	0.5	38.5	0.5	1.5	0.1
0.0	0.5	30.0	0.5	1.2	0.1
0.0	0.5	24.5	0.5	1.0	0.1
0.0	0.5	17.0	0.5	0.7	0.1
0.0	0.5	9.5	0.5	0.3	0.1
0.0	0.5	3.0	0.5	0.1	0.1
0.0	0.5	0.0	0.5	0.0	0.1
