Polarization of Light 'Brewsters' Data File Tue, Jan 23, 2018 10:59 AM
Sensor Position (Degrees)	Light Intensity (Volts)
193.88333	1.05896
193.88333	1.05992
193.88333	1.06782
193.88333	1.05976
193.88333	1.05847
193.88333	1.06105
193.88333	1.05557
193.88333	1.05525
193.88333	1.05686
193.90000	1.05058
193.93333	1.00982
193.95000	1.00192
193.96667	0.99258
193.96667	0.98726
193.98333	0.98710
193.98333	0.98629
194.00000	0.97018
194.01667	0.92958
194.03333	0.89881
194.05000	0.88673
194.06667	0.87497
194.08333	0.85402
194.10000	0.82357
194.11667	0.79473
194.13333	0.80069
194.16667	0.76799
194.18333	0.75542
194.18333	0.76638
194.20000	0.76928
194.21667	0.78974
194.21667	0.80988
194.23333	0.82889
194.23333	0.82051
194.25000	0.81793
194.25000	0.80794
194.25000	0.82067
194.25000	0.83646
194.25000	0.84854
194.25000	0.87303
194.25000	0.86417
194.25000	0.86611
194.26667	0.86337
194.26667	0.85644
194.26667	0.85467
194.26667	0.85966
194.26667	0.85773
194.26667	0.85612
194.26667	0.85193
194.28333	0.85418
194.28333	0.85821
194.31667	0.85306
194.35000	0.86240
194.38333	0.84629
194.41667	0.84162
194.43333	0.83710
194.43333	0.83598
194.45000	0.82454
194.46667	0.82534
194.50000	0.78942
194.51667	0.75961
194.51667	0.75220
194.53333	0.74028
194.53333	0.72948
194.53333	0.72690
194.55000	0.73432
194.55000	0.72916
194.55000	0.72143
194.56667	0.72819
194.56667	0.73238
194.56667	0.74511
194.58333	0.76493
194.60000	0.80375
194.61667	0.83968
194.66667	0.85837
194.71667	0.82728
194.76667	0.81165
194.83333	0.80939
194.86667	0.76622
194.93333	0.72159
194.98333	0.70435
195.03333	0.71965
195.10000	0.78184
195.13333	0.84210
195.15000	0.85128
195.18333	0.86498
195.21667	0.89414
195.26667	0.97486
195.30000	1.06250
195.33333	0.93732
195.35000	0.43578
195.36667	0.45801
195.38333	0.51714
195.38333	0.67503
195.38333	0.74656
195.38333	0.87062
195.38333	0.87497
195.38333	0.96100
195.38333	0.96809
195.38333	0.98629
195.38333	0.98646
195.38333	0.99354
195.38333	0.99145
195.38333	0.99677
195.38333	1.00208
195.38333	1.00514
195.38333	1.01352
195.38333	1.00772
195.38333	1.00837
195.38333	1.00788
195.38333	1.00949
195.38333	1.00321
195.38333	1.01256
195.38333	1.00933
195.38333	1.00289
195.38333	1.00837
195.38333	1.01159
195.38333	1.01481
195.38333	1.01352
195.38333	1.00949
195.38333	1.01175
195.40000	1.01143
195.40000	1.01417
195.40000	1.00079
195.41667	0.99580
195.45000	1.00386
195.46667	1.00482
195.48333	1.00321
195.51667	1.00047
195.53333	0.98517
195.56667	0.93119
195.58333	0.88769
195.61667	0.75462
195.65000	0.59963
195.66667	0.55838
195.66667	0.59383
195.68333	0.55435
195.68333	0.55725
195.68333	0.57739
195.68333	0.58303
195.68333	0.58625
195.68333	0.50828
195.68333	0.56966
195.68333	0.60655
195.68333	0.61348
195.68333	0.60027
195.70000	0.64103
195.70000	0.67825
195.70000	0.82228
195.70000	0.84129
195.70000	0.86949
195.70000	0.85354
195.70000	0.85821
195.70000	0.86659
195.70000	0.94006
195.70000	0.97663
195.70000	0.97598
195.71667	0.98952
195.71667	1.01642
195.71667	1.02883
195.71667	1.07781
195.71667	1.07555
195.71667	1.07748
195.71667	1.08280
195.71667	1.08393
195.71667	1.08683
195.71667	1.08361
195.71667	1.08554
195.71667	1.08747
195.71667	1.09150
195.71667	1.09505
195.71667	1.09456
195.71667	1.08925
195.71667	1.09553
195.71667	1.09569
195.71667	1.10294
195.71667	1.09392
195.71667	1.09843
195.71667	1.09730
195.71667	1.09279
195.71667	1.08747
195.71667	1.09456
195.71667	1.09682
195.70000	1.09182
195.70000	1.09376
195.70000	1.09472
195.71667	1.08876
195.71667	1.08473
195.71667	1.08554
195.71667	1.08328
195.71667	1.08554
195.71667	1.08618
195.71667	1.08973
195.71667	1.07813
195.71667	1.08425
195.71667	1.08699
195.71667	1.09601
195.71667	1.09521
195.71667	1.09295
195.71667	1.08538
195.71667	1.08683
195.71667	1.08780
195.75000	1.09070
195.80000	1.11164
195.83333	1.11309
195.86667	1.13661
195.90000	1.12888
195.95000	1.12501
196.01667	1.12421
196.08333	1.11502
196.15000	1.11019
196.21667	1.09585
196.25000	1.08618
196.30000	1.06266
196.33333	1.03076
196.35000	0.99773
196.35000	0.97888
196.36667	0.95923
196.36667	0.94908
196.36667	0.93426
196.36667	0.92846
196.38333	0.92717
196.38333	0.94682
196.38333	0.94731
196.38333	0.94183
196.38333	0.94650
196.38333	0.95085
196.38333	0.94102
196.38333	0.93748
196.38333	0.93780
196.38333	0.93393
196.40000	0.93442
196.40000	0.92878
196.40000	0.92620
196.40000	0.91686
196.41667	0.91637
196.41667	0.91138
196.43333	0.92153
196.46667	0.91541
196.51667	0.92233
196.55000	0.93377
196.56667	0.94714
196.58333	0.97244
196.58333	0.96406
196.60000	0.96293
196.60000	0.95214
196.61667	0.94489
196.61667	0.93474
196.61667	0.93248
196.63333	0.92411
196.63333	0.91396
196.63333	0.89204
196.63333	0.89076
196.65000	0.88834
196.65000	0.89204
196.65000	0.88802
196.65000	0.88093
196.65000	0.88286
196.65000	0.88834
196.65000	0.88334
196.65000	0.87883
196.65000	0.85644
196.65000	0.84532
196.65000	0.84903
196.65000	0.87658
196.65000	0.87336
196.65000	0.88157
196.65000	0.87593
196.65000	0.87174
196.65000	0.86079
196.65000	0.86498
196.65000	0.86546
196.65000	0.85757
196.66667	0.86256
196.66667	0.86031
196.66667	0.85708
196.68333	0.83872
196.71667	0.81729
196.71667	0.79667
196.73333	0.79586
196.73333	0.78410
196.75000	0.77782
196.76667	0.75526
196.81667	0.72014
196.86667	0.71257
196.93333	0.78813
196.96667	0.83018
196.98333	0.80891
197.00000	0.79538
197.01667	0.78474
197.01667	0.77266
197.01667	0.76815
197.03333	0.76332
197.03333	0.74898
197.03333	0.74688
197.03333	0.74302
197.03333	0.74221
197.05000	0.73496
197.06667	0.72562
197.08333	0.71772
197.08333	0.72046
197.08333	0.71965
197.08333	0.72642
197.08333	0.73786
197.10000	0.73915
197.10000	0.73786
197.10000	0.73432
197.11667	0.74865
197.11667	0.75139
197.13333	0.76750
197.13333	0.75800
197.15000	0.75284
197.16667	0.73625
197.20000	0.74495
197.23333	0.76493
197.26667	0.80279
197.31667	0.81197
197.36667	0.79280
197.40000	0.80714
197.43333	0.79119
197.45000	0.79441
197.46667	0.79248
197.48333	0.79360
197.51667	0.77008
197.56667	0.74737
197.61667	0.76332
197.66667	0.76138
197.70000	0.75607
197.71667	0.73577
197.73333	0.74044
197.75000	0.73544
197.75000	0.74334
197.75000	0.74253
197.75000	0.74511
197.76667	0.74076
197.76667	0.74044
197.76667	0.74688
197.76667	0.74076
197.76667	0.74285
197.76667	0.73319
197.76667	0.73013
197.78333	0.69758
197.78333	0.69436
197.80000	0.68389
197.80000	0.68582
197.80000	0.68389
197.80000	0.68550
197.81667	0.67986
197.81667	0.67535
197.81667	0.67551
197.81667	0.69339
197.83333	0.68598
197.83333	0.68759
197.85000	0.68163
197.86667	0.67809
197.88333	0.68179
197.90000	0.67986
197.90000	0.67664
197.90000	0.66890
197.90000	0.65585
197.90000	0.66665
197.90000	0.66182
197.91667	0.65618
197.91667	0.64264
197.95000	0.64893
197.96667	0.64748
197.98333	0.63878
198.00000	0.62943
198.01667	0.62121
198.03333	0.62911
198.03333	0.64812
198.05000	0.65698
198.05000	0.65714
198.05000	0.65489
198.05000	0.65440
198.06667	0.64442
198.08333	0.63394
198.11667	0.61477
198.16667	0.60285
198.21667	0.56370
198.25000	0.56724
198.28333	0.58867
198.28333	0.59705
198.28333	0.59592
198.28333	0.59560
198.28333	0.59511
198.28333	0.60043
198.28333	0.59673
198.30000	0.58464
198.30000	0.58029
198.30000	0.56756
198.30000	0.57320
198.30000	0.56660
198.30000	0.56354
198.30000	0.55967
198.30000	0.54888
198.30000	0.53389
198.30000	0.52809
198.30000	0.52890
198.30000	0.53019
198.30000	0.52890
198.31667	0.52390
198.33333	0.51698
198.33333	0.51085
198.35000	0.49877
198.35000	0.48749
198.36667	0.49635
198.38333	0.50940
198.43333	0.51311
198.48333	0.48314
198.55000	0.43674
198.58333	0.41515
198.61667	0.38084
198.63333	0.27112
198.65000	0.20249
198.66667	0.18509
198.70000	0.21457
198.73333	0.27289
198.78333	0.41531
198.80000	0.48926
198.81667	0.50570
198.81667	0.49361
198.81667	0.47493
198.81667	0.43642
198.83333	0.41870
198.83333	0.41564
198.83333	0.43433
198.83333	0.44045
198.83333	0.45221
198.83333	0.47541
198.83333	0.47718
198.85000	0.48701
198.86667	0.51794
198.91667	0.51456
198.95000	0.51263
198.98333	0.51843
199.00000	0.50602
199.01667	0.50103
199.01667	0.49796
199.01667	0.51311
199.03333	0.51891
199.05000	0.51085
199.06667	0.51939
199.10000	0.51134
199.13333	0.52390
199.15000	0.51681
199.18333	0.50811
199.20000	0.51295
199.21667	0.51118
199.23333	0.50151
199.26667	0.50022
199.30000	0.48894
199.31667	0.48056
199.36667	0.49039
199.40000	0.48814
199.41667	0.48620
199.45000	0.47976
199.46667	0.47670
199.46667	0.48024
199.48333	0.48330
199.51667	0.47911
199.55000	0.46606
199.61667	0.44705
199.68333	0.44254
199.73333	0.42160
199.76667	0.43030
199.80000	0.42659
199.83333	0.43143
199.86667	0.42772
199.88333	0.42353
199.91667	0.42111
199.95000	0.41580
199.96667	0.41435
200.00000	0.41354
200.03333	0.40484
200.06667	0.39791
200.10000	0.38760
200.13333	0.37842
200.16667	0.36601
200.18333	0.35860
200.20000	0.35312
200.20000	0.35973
200.20000	0.36054
200.20000	0.36102
200.21667	0.35635
200.23333	0.35957
200.25000	0.35570
200.28333	0.35941
200.33333	0.35538
200.36667	0.37101
200.41667	0.36231
200.45000	0.36150
200.46667	0.35909
200.48333	0.35184
200.48333	0.36021
200.50000	0.36295
200.50000	0.36247
200.50000	0.35780
200.50000	0.36344
200.50000	0.35989
200.50000	0.36005
200.50000	0.35474
200.50000	0.36231
200.50000	0.35522
200.50000	0.36021
200.50000	0.35345
200.50000	0.35651
200.50000	0.36134
200.50000	0.35796
200.50000	0.35602
200.50000	0.35506
200.50000	0.35586
200.50000	0.35780
200.50000	0.35103
200.50000	0.35506
200.50000	0.34990
200.50000	0.35570
200.50000	0.35103
200.50000	0.35022
200.50000	0.34877
200.50000	0.35280
200.50000	0.35329
200.50000	0.34829
200.50000	0.35490
200.50000	0.35554
200.50000	0.35135
200.50000	0.35699
200.50000	0.35731
200.50000	0.35764
200.50000	0.35538
200.50000	0.35715
200.50000	0.35329
200.50000	0.34781
200.50000	0.34845
200.50000	0.35312
200.50000	0.34716
200.50000	0.34652
200.50000	0.35103
200.50000	0.35022
200.50000	0.34716
200.50000	0.34974
200.50000	0.35071
200.50000	0.35006
200.50000	0.35022
200.50000	0.35200
200.50000	0.34877
200.50000	0.34491
200.50000	0.34942
200.50000	0.35764
200.50000	0.35860
200.50000	0.36118
200.50000	0.36134
200.50000	0.35941
200.50000	0.36118
200.50000	0.35925
200.50000	0.36086
200.50000	0.36537
200.50000	0.36714
200.50000	0.36424
200.50000	0.36634
200.50000	0.36682
200.50000	0.36553
200.50000	0.37101
200.50000	0.36827
200.50000	0.36956
200.50000	0.36666
200.50000	0.36199
200.50000	0.36682
200.50000	0.36795
200.50000	0.36408
200.50000	0.36859
200.50000	0.36344
200.50000	0.36569
200.50000	0.36666
200.50000	0.36231
200.50000	0.36988
200.50000	0.36843
200.50000	0.37036
200.50000	0.36569
200.50000	0.36392
200.50000	0.35892
200.50000	0.36505
200.50000	0.36134
200.50000	0.35828
200.50000	0.35490
200.50000	0.35619
200.50000	0.35683
200.50000	0.35361
200.50000	0.34571
200.50000	0.34475
200.50000	0.34926
200.50000	0.34700
200.50000	0.34491
200.50000	0.34346
200.50000	0.35071
200.50000	0.35151
200.50000	0.35039
200.50000	0.35071
200.50000	0.35006
200.50000	0.35151
200.50000	0.35425
200.50000	0.35377
200.50000	0.34749
200.50000	0.34732
200.50000	0.34587
200.50000	0.34442
200.50000	0.35039
200.50000	0.34491
200.50000	0.35586
200.50000	0.34958
200.50000	0.35715
200.50000	0.36134
200.50000	0.35764
200.50000	0.35747
200.50000	0.36182
200.50000	0.36118
200.50000	0.36279
200.50000	0.36166
200.50000	0.36005
200.50000	0.35248
200.50000	0.36054
200.50000	0.35941
200.50000	0.35860
200.50000	0.35860
200.50000	0.35812
200.50000	0.36182
200.50000	0.36360
200.50000	0.37004
200.50000	0.36779
200.50000	0.36762
200.50000	0.37069
200.50000	0.36762
200.50000	0.36875
200.50000	0.37262
200.50000	0.37149
200.50000	0.37407
200.50000	0.36569
200.50000	0.36924
200.50000	0.37246
200.50000	0.36859
200.50000	0.37471
200.50000	0.37133
200.50000	0.37407
200.50000	0.37069
200.50000	0.37246
200.50000	0.36891
200.50000	0.37069
200.50000	0.37552
200.50000	0.36650
200.50000	0.37278
200.50000	0.36698
200.50000	0.37181
200.50000	0.37391
200.50000	0.36972
200.50000	0.37407
200.50000	0.37197
200.50000	0.37294
200.50000	0.36795
200.50000	0.36634
200.50000	0.37085
200.50000	0.36972
200.50000	0.36634
200.50000	0.37487
200.50000	0.37310
200.50000	0.37391
200.50000	0.36472
200.50000	0.35184
200.50000	0.34732
200.50000	0.34136
200.50000	0.34910
200.50000	0.34040
200.50000	0.34040
200.50000	0.34442
200.50000	0.34604
200.50000	0.34330
200.50000	0.34475
200.50000	0.34668
200.50000	0.34056
200.50000	0.33911
200.50000	0.33572
200.50000	0.34088
200.50000	0.34201
200.50000	0.33766
200.50000	0.34394
200.50000	0.34104
200.50000	0.34281
200.50000	0.34314
200.50000	0.34378
200.50000	0.34024
200.50000	0.33846
200.50000	0.33927
200.50000	0.33991
200.50000	0.34104
200.50000	0.34410
200.50000	0.34265
200.50000	0.33927
200.50000	0.33556
200.50000	0.34491
200.50000	0.33637
200.50000	0.33782
200.50000	0.33734
200.50000	0.33895
200.50000	0.33121
200.50000	0.33524
200.50000	0.33395
200.50000	0.33444
200.50000	0.33363
200.50000	0.33685
200.50000	0.33057
200.50000	0.33299
200.50000	0.33234
200.50000	0.33282
200.50000	0.32944
200.50000	0.33218
200.50000	0.33524
200.50000	0.32864
200.50000	0.33057
200.50000	0.33282
200.50000	0.33427
200.50000	0.33476
200.50000	0.33186
200.50000	0.33395
200.50000	0.33025
200.50000	0.33105
200.50000	0.33444
200.50000	0.33266
200.50000	0.33154
200.50000	0.33476
200.50000	0.33734
200.50000	0.33154
200.50000	0.33379
200.50000	0.33331
200.50000	0.33685
200.50000	0.33734
200.50000	0.33202
200.50000	0.33218
200.50000	0.33121
200.50000	0.33589
200.50000	0.33492
200.50000	0.33427
200.50000	0.33782
200.50000	0.33460
200.50000	0.33798
200.50000	0.33637
200.50000	0.33991
200.50000	0.33460
200.50000	0.34040
200.50000	0.33814
200.50000	0.34169
200.50000	0.34024
200.50000	0.33766
200.50000	0.33750
200.50000	0.33943
200.50000	0.33879
200.50000	0.33556
200.50000	0.33701
200.50000	0.33782
200.50000	0.33411
200.50000	0.33782
200.50000	0.33089
200.50000	0.33444
200.50000	0.33073
200.50000	0.33927
200.50000	0.33734
200.50000	0.33540
200.50000	0.33734
200.50000	0.33685
200.50000	0.34072
200.50000	0.33589
200.50000	0.33234
200.50000	0.33862
200.50000	0.33991
200.50000	0.33895
200.50000	0.34024
200.50000	0.33411
200.50000	0.33766
200.50000	0.33830
200.50000	0.33895
200.50000	0.33959
200.50000	0.34056
200.50000	0.33331
200.50000	0.33540
200.50000	0.33701
200.50000	0.33750
200.50000	0.33218
200.50000	0.33556
200.50000	0.33798
200.50000	0.33411
200.50000	0.32960
200.50000	0.33121
200.50000	0.33524
200.50000	0.32896
200.50000	0.32767
200.50000	0.33508
200.50000	0.33363
200.50000	0.33347
200.50000	0.33331
200.50000	0.33009
200.50000	0.33025
200.50000	0.32702
200.50000	0.32847
200.50000	0.33331
200.50000	0.33154
200.50000	0.32767
200.50000	0.33105
200.50000	0.32557
200.50000	0.32751
200.50000	0.32525
200.50000	0.32541
200.50000	0.32670
200.50000	0.32219
200.50000	0.32686
200.50000	0.31865
200.50000	0.31220
200.50000	0.31865
200.50000	0.31768
200.50000	0.32316
200.50000	0.32638
200.50000	0.32251
200.50000	0.31333
200.50000	0.30624
200.50000	0.30882
200.50000	0.29577
200.50000	0.29174
200.50000	0.29222
200.50000	0.28320
200.50000	0.25759
200.50000	0.25581
200.50000	0.24695
200.50000	0.21119
200.50000	0.17848
200.50000	0.17735
200.50000	0.17848
200.50000	0.22649
200.50000	0.26741
200.50000	0.30979
200.50000	0.33476
200.50000	0.32960
200.50000	0.32187
200.50000	0.30415
200.50000	0.29416
200.50000	0.28884
200.50000	0.28062
200.50000	0.26709
200.50000	0.26451
200.50000	0.24566
200.50000	0.22117
200.50000	0.20249
200.50000	0.20039
200.50000	0.19685
200.50000	0.20764
200.50000	0.23406
200.50000	0.25050
200.51667	0.28272
200.58333	0.30608
200.75000	0.28594
200.86667	0.26612
200.88333	0.26387
200.88333	0.26902
200.88333	0.26500
200.88333	0.27160
200.88333	0.26290
200.88333	0.25517
200.91667	0.23503
200.95000	0.20539
200.98333	0.05829
201.01667	0.01511
201.03333	0.00673
201.05000	0.01511
201.06667	0.04427
201.06667	0.08181
201.08333	0.07408
201.08333	0.07327
201.08333	0.09857
201.08333	0.14964
201.08333	0.21392
201.08333	0.21956
201.08333	0.23020
201.08333	0.24067
201.08333	0.22987
201.10000	0.22552
201.11667	0.22810
201.13333	0.21989
201.16667	0.21618
201.20000	0.22359
201.23333	0.23809
201.28333	0.25356
201.31667	0.25114
201.35000	0.25614
201.38333	0.26274
201.40000	0.25356
201.40000	0.25211
201.41667	0.24405
201.43333	0.19040
201.45000	0.00383
201.48333	0.00657
201.51667	0.00158
201.56667	0.00528
201.63333	0.00222
201.70000	0.00448
201.75000	0.01028
201.78333	0.03042
201.80000	0.14400
201.81667	0.16914
201.85000	0.18589
201.88333	0.17655
201.90000	0.16591
201.93333	0.15029
201.96667	0.13804
202.00000	0.10872
202.05000	0.08052
202.08333	0.06490
202.11667	0.05974
202.13333	0.08294
202.15000	0.06618
202.18333	0.09373
202.20000	0.08938
202.21667	0.09841
202.23333	0.13240
202.23333	0.14416
202.25000	0.16092
202.25000	0.15609
202.25000	0.15689
202.25000	0.15544
202.25000	0.15576
202.25000	0.15351
202.25000	0.15754
202.25000	0.16527
202.26667	0.16656
202.26667	0.17107
202.26667	0.17622
202.26667	0.17381
202.26667	0.17349
202.26667	0.17622
202.26667	0.18202
202.26667	0.18476
202.26667	0.18331
202.26667	0.18766
202.26667	0.18670
202.26667	0.18460
202.26667	0.18492
202.26667	0.18589
202.26667	0.18122
202.26667	0.16092
202.26667	0.15770
202.26667	0.15576
202.26667	0.15367
202.26667	0.16285
202.26667	0.15480
202.26667	0.15528
202.26667	0.16060
202.26667	0.16575
202.26667	0.16607
202.26667	0.16865
202.26667	0.16865
202.26667	0.16720
202.26667	0.16253
202.26667	0.16350
202.26667	0.16108
202.26667	0.16140
202.26667	0.16317
202.26667	0.15705
202.26667	0.16124
202.26667	0.15882
202.26667	0.16221
202.26667	0.16350
202.26667	0.15689
202.26667	0.16301
202.26667	0.16495
202.26667	0.16785
202.25000	0.18074
202.25000	0.18090
202.25000	0.18444
202.25000	0.18589
202.25000	0.18492
202.25000	0.18444
202.25000	0.18412
202.25000	0.19072
202.25000	0.18927
202.25000	0.18637
202.25000	0.18686
202.26667	0.18412
202.26667	0.18347
202.26667	0.18219
202.26667	0.17751
202.26667	0.17848
202.26667	0.17236
202.26667	0.17751
202.26667	0.17606
202.26667	0.17751
202.26667	0.17413
202.26667	0.17719
202.26667	0.17316
202.26667	0.18251
202.26667	0.17945
202.26667	0.18219
202.26667	0.19910
202.26667	0.19121
202.26667	0.18460
202.26667	0.18541
202.25000	0.18444
202.25000	0.17300
202.25000	0.17961
202.25000	0.17606
202.26667	0.18380
202.26667	0.18654
202.26667	0.18106
202.26667	0.17977
202.26667	0.18847
202.26667	0.18412
202.26667	0.19056
202.26667	0.18202
202.26667	0.18799
202.26667	0.18573
202.26667	0.18396
202.26667	0.18895
202.26667	0.18541
202.26667	0.18251
202.26667	0.18589
202.26667	0.19314
202.26667	0.19975
202.26667	0.17606
202.26667	0.16591
202.28333	0.16640
202.30000	0.17542
202.35000	0.17767
202.41667	0.14239
202.46667	0.05910
202.48333	0.02945
202.48333	0.02607
202.48333	0.04556
202.50000	0.10936
202.50000	0.16140
202.50000	0.19040
202.50000	0.16849
202.50000	0.10807
202.51667	0.05829
202.51667	0.05732
202.53333	0.08197
202.55000	0.08326
202.56667	0.09277
202.60000	0.09825
202.61667	0.12483
202.63333	0.13965
202.66667	0.15206
202.68333	0.16350
202.71667	0.16704
202.73333	0.16301
202.76667	0.15399
202.78333	0.15431
202.80000	0.15222
202.81667	0.14916
202.83333	0.14626
202.85000	0.15077
202.88333	0.14803
202.90000	0.14722
202.93333	0.14626
202.95000	0.14400
202.96667	0.14658
202.98333	0.14690
203.00000	0.14980
203.03333	0.14207
203.05000	0.13675
203.08333	0.13369
203.11667	0.12805
203.13333	0.12692
203.16667	0.11500
203.18333	0.11420
203.21667	0.11774
203.23333	0.12209
203.26667	0.12708
203.28333	0.13836
203.30000	0.14368
203.33333	0.13820
203.36667	0.14432
203.40000	0.13659
203.43333	0.13901
203.46667	0.13772
203.50000	0.14803
203.53333	0.14320
203.56667	0.14577
203.60000	0.14110
203.61667	0.14175
203.65000	0.14191
203.66667	0.13160
203.71667	0.12821
203.73333	0.12676
203.76667	0.11742
203.80000	0.11565
203.83333	0.10695
203.86667	0.10840
203.91667	0.10533
203.95000	0.09937
203.98333	0.09615
204.01667	0.08842
204.03333	0.08197
204.05000	0.08004
204.08333	0.05362
204.08333	0.05249
204.08333	0.04637
204.10000	0.04411
204.10000	0.03944
204.10000	0.05088
204.10000	0.06071
204.10000	0.04991
204.10000	0.05426
204.10000	0.05426
204.10000	0.06248
204.10000	0.07086
204.11667	0.09067
204.13333	0.10115
204.15000	0.09696
204.15000	0.10501
204.16667	0.10163
204.16667	0.10743
204.16667	0.10711
204.16667	0.10775
204.16667	0.10985
204.16667	0.11065
204.18333	0.11387
204.18333	0.11226
204.18333	0.10630
204.20000	0.10888
204.20000	0.10952
204.23333	0.10678
204.25000	0.10646
204.26667	0.09921
204.30000	0.09841
204.31667	0.10485
204.35000	0.09937
204.36667	0.10018
204.38333	0.10018
204.40000	0.10372
204.40000	0.10840
204.41667	0.11436
204.43333	0.11162
204.45000	0.10550
204.46667	0.10292
204.48333	0.10147
204.51667	0.10147
204.53333	0.10292
204.55000	0.10195
204.55000	0.10227
204.56667	0.09599
204.60000	0.09325
204.61667	0.09551
204.63333	0.09293
204.68333	0.09277
204.73333	0.09583
204.78333	0.09293
204.81667	0.09357
204.85000	0.08955
204.86667	0.10050
204.90000	0.09551
204.95000	0.09792
205.00000	0.09953
205.05000	0.08697
205.11667	0.09454
205.20000	0.08858
205.28333	0.08165
205.35000	0.08262
205.40000	0.08165
205.43333	0.08294
205.48333	0.08101
205.55000	0.08085
205.60000	0.07891
205.66667	0.07472
205.75000	0.07633
205.80000	0.06248
205.83333	0.06747
205.86667	0.07166
205.91667	0.06602
205.96667	0.06860
206.00000	0.06409
206.06667	0.06957
206.11667	0.05990
206.16667	0.06538
206.20000	0.05877
206.21667	0.04685
206.23333	0.02623
206.25000	0.01028
206.25000	0.00818
206.25000	0.01012
206.25000	0.00996
206.25000	0.00561
206.25000	0.05571
206.25000	0.01076
206.25000	0.00996
206.25000	0.00867
206.25000	0.04911
206.25000	0.05475
206.25000	0.05877
206.25000	0.06473
206.25000	0.04975
206.25000	0.05958
206.25000	0.05587
206.25000	0.05120
206.25000	0.05845
206.25000	0.02510
206.25000	0.00835
206.25000	0.00786
206.26667	0.00963
206.26667	0.00641
206.26667	0.00690
206.26667	0.00641
206.26667	0.01237
206.26667	0.00480
206.26667	0.01173
206.26667	0.00786
206.26667	0.01817
206.26667	0.01092
206.26667	0.01543
206.26667	0.02365
206.26667	0.03380
206.26667	0.03493
206.26667	0.04830
206.26667	0.04685
206.26667	0.04379
206.26667	0.05845
206.26667	0.04943
206.26667	0.06071
206.26667	0.05958
206.26667	0.05974
206.26667	0.05539
206.26667	0.05120
206.26667	0.05523
206.26667	0.05491
206.26667	0.05829
206.26667	0.06232
206.26667	0.06473
206.26667	0.06119
206.28333	0.06570
206.28333	0.05990
206.30000	0.06667
206.31667	0.06473
206.33333	0.06038
206.35000	0.06119
206.36667	0.05958
206.36667	0.06103
206.38333	0.06457
206.40000	0.06763
206.43333	0.07811
206.46667	0.07617
206.48333	0.07940
206.50000	0.07311
206.51667	0.07343
206.53333	0.07070
206.56667	0.07263
206.60000	0.06699
206.61667	0.06618
206.63333	0.06361
206.63333	0.06441
206.65000	0.06393
206.66667	0.06071
206.68333	0.06087
206.70000	0.06280
206.71667	0.05926
206.73333	0.06022
206.75000	0.05893
206.78333	0.06409
206.80000	0.06296
206.81667	0.05700
206.81667	0.06055
206.83333	0.06200
206.83333	0.06441
206.83333	0.06522
206.83333	0.05942
206.83333	0.06635
206.85000	0.06699
206.85000	0.06763
206.85000	0.06780
206.85000	0.07198
206.86667	0.06763
206.88333	0.06731
206.90000	0.06570
206.93333	0.06876
206.98333	0.06763
207.01667	0.06892
207.05000	0.06683
207.06667	0.06345
207.08333	0.05797
207.08333	0.06522
207.08333	0.06473
207.10000	0.06570
207.10000	0.06409
207.11667	0.06602
207.15000	0.06409
207.18333	0.06280
207.21667	0.06328
207.23333	0.05861
207.25000	0.06312
207.25000	0.06200
207.25000	0.06135
207.26667	0.06699
207.28333	0.06151
207.28333	0.05748
207.30000	0.06312
207.30000	0.05845
207.30000	0.05491
207.30000	0.05104
207.31667	0.05185
207.35000	0.04927
207.40000	0.05684
207.43333	0.04315
207.50000	0.05023
207.56667	0.04411
207.63333	0.04750
207.66667	0.05265
207.68333	0.05088
207.68333	0.05249
207.70000	0.05636
207.70000	0.05700
207.71667	0.05442
207.75000	0.04830
207.78333	0.05104
207.83333	0.04943
207.88333	0.04331
207.93333	0.03880
208.00000	0.04605
208.05000	0.04862
208.10000	0.03976
208.16667	0.05088
208.21667	0.04524
208.28333	0.04605
208.33333	0.04750
208.36667	0.04234
208.38333	0.04798
208.40000	0.04460
208.41667	0.04137
208.43333	0.04830
208.46667	0.04621
208.48333	0.04766
208.50000	0.04347
208.51667	0.04605
208.55000	0.04814
208.60000	0.04170
208.63333	0.04492
208.66667	0.04186
208.70000	0.04492
208.71667	0.04073
208.73333	0.04202
208.73333	0.04443
208.75000	0.04556
208.75000	0.03928
208.75000	0.04669
208.75000	0.04186
208.75000	0.04363
208.75000	0.04137
208.75000	0.04121
208.75000	0.04105
208.75000	0.04588
208.75000	0.04218
208.78333	0.04153
208.83333	0.04492
208.90000	0.03622
208.95000	0.02945
209.00000	0.02623
209.03333	0.01511
209.08333	0.01334
209.11667	0.01688
209.16667	0.02204
209.20000	0.02333
209.23333	0.01898
209.28333	0.01721
209.33333	0.01479
209.38333	0.01833
209.41667	0.01785
209.46667	0.01721
209.51667	0.01415
209.58333	0.01753
209.65000	0.01398
209.71667	0.01785
209.75000	0.01640
209.76667	0.01447
209.78333	0.02107
209.81667	0.02365
209.85000	0.03412
209.90000	0.03283
209.91667	0.03267
209.93333	0.02977
209.93333	0.03171
209.93333	0.02671
209.93333	0.03235
209.95000	0.02591
209.95000	0.02220
209.96667	0.02800
209.96667	0.03187
209.96667	0.02977
209.98333	0.02752
209.98333	0.02800
209.98333	0.02832
209.98333	0.02752
209.98333	0.03235
209.98333	0.03203
