# Polarization of Light 'theta' Data File Tue, Jan 23, 2018 9:46 AM
# Sensor Position (Radians)	Light Intensity (Volts)
-0.34470	3.29585
-0.34470	3.29988
-0.34470	3.30084
-0.34470	3.29263
-0.34470	3.29859
-0.34470	3.29730
-0.34470	3.29794
-0.34470	3.29811
-0.34470	3.29939
-0.34470	3.29279
-0.34470	3.29875
-0.34470	3.29633
-0.34470	3.29376
-0.34470	3.29521
-0.34470	3.29698
-0.34470	3.29263
-0.34470	3.29537
-0.34470	3.29472
-0.34470	3.29521
-0.34470	3.29343
-0.34470	3.29633
-0.34470	3.29601
-0.34470	3.29456
-0.34470	3.29730
-0.34470	3.29440
-0.34470	3.29053
-0.34470	3.29488
-0.34470	3.29939
-0.34470	3.30133
-0.34470	3.30358
-0.34470	3.29778
-0.34470	3.29956
-0.34470	3.29794
-0.34470	3.30036
-0.34470	3.30503
-0.34470	3.30294
-0.34470	3.30117
-0.34470	3.30374
-0.34470	3.30213
-0.34470	3.30117
-0.34470	3.30342
-0.34470	3.30374
-0.34470	3.30052
-0.34470	3.30777
-0.34470	3.30761
-0.34470	3.31244
-0.34470	3.30922
-0.34470	3.31180
-0.34470	3.31212
-0.34470	3.30407
-0.36652	3.24155
-0.37525	3.22448
-0.37525	3.22560
-0.37525	3.22850
-0.37525	3.22834
-0.37525	3.22786
-0.37525	3.23092
-0.37525	3.23012
-0.37525	3.22995
-0.37525	3.22738
-0.37525	3.22560
-0.37525	3.22770
-0.37525	3.22496
-0.37525	3.22641
-0.37525	3.22399
-0.37525	3.22093
-0.37525	3.22351
-0.37525	3.22367
-0.37525	3.22754
-0.37525	3.21884
-0.37525	3.23044
-0.37525	3.23076
-0.37525	3.22963
-0.37525	3.22738
-0.37525	3.22625
-0.37525	3.22158
-0.37525	3.23447
-0.37525	3.22432
-0.37525	3.23012
-0.37525	3.23044
-0.37525	3.23173
-0.37525	3.22577
-0.37525	3.22867
-0.37525	3.22448
-0.37525	3.22915
-0.37525	3.22722
-0.37525	3.22689
-0.37525	3.22577
-0.37525	3.22577
-0.37525	3.22834
-0.37525	3.22850
-0.37525	3.23334
-0.37525	3.23173
-0.37525	3.22738
-0.37525	3.22979
-0.37525	3.22625
-0.37525	3.23350
-0.37525	3.23302
-0.37525	3.23140
-0.37525	3.23527
-0.37525	3.23012
-0.38834	3.18984
-0.39706	3.17066
-0.39706	3.17163
-0.41015	3.13715
-0.42761	3.09285
-0.44070	3.06546
-0.44070	3.05966
-0.44070	3.05740
-0.44070	3.05998
-0.44070	3.05660
-0.44070	3.06127
-0.44070	3.06175
-0.44070	3.06223
-0.44070	3.06191
-0.44070	3.05998
-0.44070	3.06046
-0.44070	3.06078
-0.44070	3.06272
-0.44070	3.06336
-0.44070	3.06562
-0.44070	3.06288
-0.44070	3.05563
-0.44070	3.06111
-0.44070	3.05982
-0.44070	3.05917
-0.44070	3.05998
-0.44070	3.06240
-0.44070	3.06433
-0.44070	3.05128
-0.44070	3.06352
-0.44070	3.06352
-0.44070	3.05982
-0.44070	3.06159
-0.44070	3.05821
-0.44070	3.06159
-0.44070	3.05788
-0.44070	3.06240
-0.44070	3.06078
-0.44070	3.06014
-0.44070	3.05821
-0.44070	3.05772
-0.44070	3.05515
-0.44070	3.06594
-0.44070	3.06497
-0.44070	3.06368
-0.44070	3.05660
-0.44070	3.06127
-0.44070	3.06803
-0.44070	3.06739
-0.44070	3.05966
-0.44070	3.06207
-0.44070	3.05885
-0.44070	3.06272
-0.44070	3.05950
-0.44070	3.06191
-0.44070	3.06530
-0.44070	3.06723
-0.44070	3.06385
-0.45379	3.03662
-0.46251	3.01535
-0.46251	3.01261
-0.46251	3.01519
-0.46251	3.01374
-0.46251	3.01664
-0.46251	3.02179
-0.46251	3.01728
-0.46251	3.01422
-0.46251	3.01696
-0.46251	3.01471
-0.46251	3.01374
-0.46251	3.01358
-0.46251	3.01003
-0.46251	3.01277
-0.46251	3.01583
-0.46251	3.01438
-0.46251	3.01777
-0.46251	3.01664
-0.46251	3.01374
-0.46251	3.01664
-0.46251	3.00778
-0.46251	3.01503
-0.46251	3.01309
-0.46251	3.01406
-0.46251	3.01261
-0.46251	3.00955
-0.46251	3.01036
-0.46251	3.00874
-0.46251	3.00794
-0.46251	3.00971
-0.46251	3.01309
-0.46251	3.01406
-0.46251	3.01583
-0.46251	3.01358
-0.46251	3.01841
-0.46251	3.00617
-0.46251	3.01422
-0.46251	3.01809
-0.46251	3.02115
-0.46251	3.01454
-0.46251	3.02067
-0.46251	3.01551
-0.46251	3.01744
-0.46251	3.01632
-0.46251	3.01744
-0.46251	3.01503
-0.46251	3.01326
-0.46251	3.01471
-0.46251	3.01326
-0.46251	3.01567
-0.46251	3.01100
-0.46251	3.01084
-0.46251	3.01680
-0.47997	2.96347
-0.50615	2.87405
-0.51924	2.83104
-0.51924	2.82427
-0.51924	2.81863
-0.51924	2.82089
-0.51924	2.81976
-0.51924	2.82282
-0.51924	2.82346
-0.51924	2.81831
-0.51924	2.81734
-0.51924	2.82250
-0.51924	2.81976
-0.51924	2.82217
-0.51924	2.81654
-0.51924	2.81670
-0.51924	2.82137
-0.51924	2.82201
-0.51924	2.82572
-0.51924	2.82234
-0.51924	2.82572
-0.51924	2.82040
-0.51924	2.82201
-0.51924	2.82089
-0.51924	2.82556
-0.51924	2.81976
-0.51924	2.82669
-0.51924	2.82540
-0.51924	2.82491
-0.51924	2.82524
-0.51924	2.82395
-0.51924	2.82250
-0.51924	2.82459
-0.51924	2.82604
-0.51924	2.81927
-0.51924	2.82137
-0.51924	2.82733
-0.51924	2.82234
-0.51924	2.81944
-0.51924	2.82250
-0.51924	2.82620
-0.51924	2.82910
-0.51924	2.82991
-0.51924	2.82991
-0.51924	2.82540
-0.51924	2.82894
-0.51924	2.82089
-0.51924	2.82604
-0.51924	2.82459
-0.51924	2.82298
-0.51924	2.82185
-0.52360	2.83055
-0.53669	2.77883
-0.54542	2.74774
-0.54542	2.74838
-0.54542	2.74581
-0.54542	2.75000
-0.54542	2.75000
-0.54542	2.74806
-0.54542	2.74645
-0.54542	2.74855
-0.54542	2.74613
-0.54542	2.74420
-0.54542	2.74677
-0.54542	2.74436
-0.54542	2.74162
-0.54542	2.73985
-0.54542	2.74403
-0.54542	2.74226
-0.54542	2.74677
-0.54542	2.74307
-0.54542	2.74677
-0.54542	2.74420
-0.54542	2.74871
-0.54542	2.74452
-0.54542	2.74371
-0.54542	2.74693
-0.54542	2.74371
-0.54542	2.74677
-0.54542	2.74661
-0.54542	2.74629
-0.54542	2.74645
-0.54542	2.74661
-0.54542	2.74629
-0.54542	2.74339
-0.54542	2.74500
-0.54542	2.74919
-0.54542	2.74339
-0.54542	2.74903
-0.54542	2.74693
-0.54542	2.74871
-0.54542	2.75225
-0.54542	2.74710
-0.54542	2.74275
-0.54542	2.75354
-0.54542	2.74887
-0.54542	2.74806
-0.54542	2.75241
-0.54542	2.75193
-0.54542	2.75193
-0.56723	2.67959
-0.58469	2.62223
-0.58469	2.61675
-0.58469	2.61450
-0.58469	2.61756
-0.58469	2.61450
-0.59341	2.58969
-0.59778	2.56681
-0.59778	2.56520
-0.59778	2.57003
-0.59778	2.56939
-0.59778	2.57325
-0.59778	2.57954
-0.59778	2.57374
-0.59778	2.57051
-0.59778	2.57245
-0.59778	2.57535
-0.59778	2.57535
-0.59778	2.57696
-0.59778	2.58018
-0.59778	2.57728
-0.59778	2.57615
-0.59778	2.57325
-0.59778	2.57309
-0.59778	2.57438
-0.59778	2.57035
-0.59778	2.57132
-0.59778	2.57100
-0.59778	2.57180
-0.59778	2.57213
-0.59778	2.57551
-0.59778	2.57293
-0.59778	2.57422
-0.59778	2.57551
-0.59778	2.57567
-0.59778	2.57825
-0.59778	2.57454
-0.59778	2.57229
-0.59778	2.57406
-0.59778	2.57486
-0.59778	2.57019
-0.59778	2.57229
-0.59778	2.57551
-0.59778	2.57245
-0.59778	2.57245
-0.59778	2.56987
-0.59778	2.57196
-0.59778	2.57358
-0.59778	2.57744
-0.59778	2.57857
-0.59778	2.57293
-0.59778	2.57261
-0.59778	2.57051
-0.59778	2.56600
-0.59778	2.56359
-0.59778	2.56552
-0.59778	2.56246
-0.59778	2.57358
-0.59778	2.56939
-0.59778	2.57648
-0.61959	2.50655
-0.63705	2.44855
-0.63705	2.43534
-0.63705	2.43486
-0.65014	2.40086
-0.66759	2.32014
-0.68068	2.28067
-0.68068	2.27229
-0.68068	2.27503
-0.68068	2.27729
-0.68068	2.27616
-0.68068	2.27036
-0.68068	2.27858
-0.68068	2.27552
-0.68068	2.27568
-0.68068	2.27068
-0.68068	2.27052
-0.68068	2.27101
-0.68068	2.27487
-0.68068	2.27777
-0.68068	2.27471
-0.68068	2.27664
-0.68068	2.27600
-0.68068	2.27568
-0.68068	2.27922
-0.68068	2.27874
-0.68068	2.27874
-0.68068	2.27777
-0.68068	2.27713
-0.68068	2.27342
-0.68068	2.27906
-0.68068	2.27648
-0.68068	2.27648
-0.68068	2.27294
-0.68068	2.27600
-0.68068	2.27616
-0.68068	2.27761
-0.68068	2.27487
-0.68068	2.27536
-0.68068	2.27890
-0.68068	2.27745
-0.68068	2.27632
-0.68068	2.27745
-0.68068	2.27519
-0.68068	2.27568
-0.68068	2.27165
-0.68068	2.27648
-0.68068	2.27487
-0.68068	2.27600
-0.68068	2.27536
-0.68068	2.27987
-0.68068	2.27793
-0.68068	2.27407
-0.68068	2.27971
-0.68068	2.27874
-0.68068	2.27842
-0.68068	2.28019
-0.68068	2.27568
-0.68068	2.27954
-0.68068	2.27536
-0.68068	2.27745
-0.69813	2.21816
-0.71122	2.15323
-0.71558	2.14050
-0.71558	2.13680
-0.71558	2.14389
-0.71558	2.14453
-0.71558	2.13954
-0.71558	2.14485
-0.71558	2.14469
-0.71558	2.13809
-0.71558	2.14308
-0.71558	2.14276
-0.71558	2.14469
-0.71558	2.13825
-0.71558	2.14373
-0.71558	2.14550
-0.71558	2.13921
-0.71558	2.14179
-0.71558	2.13776
-0.71558	2.13825
-0.71558	2.13776
-0.71558	2.13970
-0.71558	2.13938
-0.71558	2.13712
-0.71558	2.14228
-0.71558	2.13664
-0.71558	2.13986
-0.71558	2.14066
-0.71558	2.13776
-0.71558	2.13921
-0.71558	2.14324
-0.71558	2.14115
-0.71558	2.13744
-0.71558	2.14034
-0.71558	2.13825
-0.71558	2.13954
-0.71558	2.13825
-0.73740	2.06108
-0.75922	1.98132
-0.76358	1.97134
-0.76358	1.97407
-0.76358	1.97295
-0.76358	1.97069
-0.76358	1.96956
-0.76358	1.96844
-0.76358	1.96425
-0.76358	1.96618
-0.76358	1.96763
-0.76358	1.96344
-0.76358	1.96376
-0.76358	1.97101
-0.76358	1.96586
-0.76358	1.97005
-0.76358	1.97021
-0.76358	1.97005
-0.76358	1.96876
-0.76358	1.97085
-0.76358	1.97037
-0.76358	1.96908
-0.76358	1.96666
-0.76358	1.97214
-0.76358	1.96924
-0.76358	1.97134
-0.76358	1.97134
-0.76358	1.96602
-0.76358	1.96376
-0.76358	1.96731
-0.76358	1.96537
-0.76358	1.96844
-0.76358	1.96425
-0.76358	1.96699
-0.76358	1.96505
-0.76358	1.97021
-0.76358	1.96940
-0.76358	1.96344
-0.76358	1.97005
-0.76358	1.97101
-0.76358	1.97037
-0.76358	1.96570
-0.76358	1.97198
-0.76358	1.96844
-0.76358	1.98068
-0.76358	1.97262
-0.76358	1.97343
-0.76358	1.97117
-0.76358	1.97101
-0.76358	1.97053
-0.76358	1.97311
-0.76358	1.97101
-0.76358	1.97198
-0.76358	1.96827
-0.76358	1.96505
-0.76358	1.96537
-0.76794	1.95684
-0.77667	1.91768
-0.78103	1.89142
-0.78976	1.86983
-0.79412	1.83729
-0.79849	1.82972
-0.79849	1.82666
-0.79849	1.82521
-0.79849	1.82215
-0.79849	1.82585
-0.79849	1.82859
-0.79849	1.82392
-0.79849	1.82295
-0.79849	1.82311
-0.79849	1.82311
-0.79849	1.82746
-0.79849	1.82488
-0.79849	1.82488
-0.79849	1.82714
-0.79849	1.82859
-0.79849	1.82730
-0.79849	1.82923
-0.79849	1.82215
-0.79849	1.82811
-0.79849	1.83004
-0.79849	1.82682
-0.79849	1.82553
-0.79849	1.82279
-0.79849	1.82923
-0.79849	1.82714
-0.79849	1.82843
-0.79849	1.82972
-0.79849	1.83068
-0.79849	1.82859
-0.79849	1.82456
-0.79849	1.82859
-0.79849	1.83020
-0.79849	1.83020
-0.79849	1.83052
-0.79849	1.82811
-0.79849	1.83117
-0.79849	1.82827
-0.79849	1.82795
-0.79849	1.82698
-0.79849	1.82617
-0.79849	1.83068
-0.79849	1.83101
-0.79849	1.83326
-0.79849	1.83326
-0.82467	1.74900
-0.85085	1.63944
-0.85521	1.61753
-0.85521	1.61544
-0.85521	1.61592
-0.85521	1.61512
-0.85521	1.61270
-0.85521	1.61399
-0.85521	1.61528
-0.85521	1.61512
-0.85521	1.61785
-0.85521	1.61286
-0.85521	1.61560
-0.85521	1.61286
-0.85521	1.61947
-0.85521	1.62059
-0.85521	1.61576
-0.85521	1.61640
-0.85521	1.61721
-0.85521	1.61657
-0.85521	1.61866
-0.85521	1.62172
-0.85521	1.61914
-0.85521	1.61882
-0.85521	1.62140
-0.85521	1.61689
-0.85521	1.62188
-0.85521	1.62108
-0.85521	1.61705
-0.85521	1.61705
-0.85521	1.62059
-0.85521	1.62204
-0.85521	1.62124
-0.85521	1.61979
-0.85521	1.61866
-0.85521	1.61528
-0.85521	1.61383
-0.85521	1.62075
-0.85521	1.62253
-0.85521	1.62365
-0.85521	1.61914
-0.85521	1.62059
-0.85521	1.62011
-0.85521	1.62011
-0.85521	1.62075
-0.85521	1.61802
-0.85521	1.61640
-0.85521	1.62285
-0.85521	1.61914
-0.85521	1.61769
-0.85521	1.62188
-0.85521	1.62172
-0.85521	1.62237
-0.85521	1.61737
-0.85521	1.61689
-0.85521	1.61914
-0.85521	1.61979
-0.85521	1.61914
-0.85521	1.61914
-0.85521	1.61818
-0.85521	1.62027
-0.85521	1.61995
-0.85521	1.61947
-0.85521	1.62027
-0.85521	1.61399
-0.85521	1.62092
-0.85521	1.61640
-0.85521	1.61608
-0.85521	1.61850
-0.85521	1.61947
-0.85521	1.61528
-0.85521	1.62220
-0.85521	1.61576
-0.85521	1.61624
-0.85521	1.61399
-0.85521	1.62059
-0.85521	1.61866
-0.85521	1.62059
-0.85521	1.61415
-0.85521	1.61769
-0.85521	1.62140
-0.85521	1.61624
-0.85521	1.61850
-0.85521	1.61753
-0.85521	1.61947
-0.85521	1.61479
-0.85521	1.61898
-0.85521	1.62059
-0.85521	1.61737
-0.85521	1.62043
-0.85521	1.62075
-0.85521	1.62365
-0.85521	1.62462
-0.85521	1.61963
-0.85521	1.61705
-0.85521	1.61866
-0.85521	1.61898
-0.85521	1.61882
-0.85521	1.61785
-0.85521	1.61995
-0.85521	1.62172
-0.85521	1.62140
-0.85521	1.62156
-0.85521	1.61576
-0.85521	1.61802
-0.85521	1.61544
-0.85521	1.62011
-0.85521	1.61882
-0.85521	1.62108
-0.85521	1.61930
-0.85521	1.62043
-0.85521	1.61721
-0.85521	1.62124
-0.85521	1.61737
-0.85521	1.61640
-0.85521	1.62462
-0.85521	1.62172
-0.85521	1.62108
-0.85521	1.62253
-0.85521	1.61947
-0.85521	1.62253
-0.85521	1.61785
-0.85521	1.62043
-0.85521	1.61947
-0.85521	1.62124
-0.85521	1.62285
-0.85521	1.62317
-0.85521	1.61785
-0.85521	1.61673
-0.85521	1.61882
-0.85521	1.62092
-0.85521	1.62108
-0.85521	1.61930
-0.85521	1.61721
-0.85521	1.62285
-0.85521	1.62140
-0.85521	1.62156
-0.85521	1.62301
-0.85521	1.62108
-0.85521	1.62204
-0.85521	1.61512
-0.85521	1.62059
-0.85521	1.61415
-0.85521	1.62027
-0.85521	1.62124
-0.85521	1.61898
-0.85521	1.62398
-0.85521	1.62365
-0.85521	1.61882
-0.85521	1.61721
-0.85521	1.61785
-0.85521	1.62269
-0.85521	1.61898
-0.85521	1.61898
-0.86394	1.59820
-0.88139	1.52650
-0.89012	1.48091
-0.89448	1.46931
-0.90321	1.43612
-0.90757	1.43000
-0.90757	1.42404
-0.90757	1.42597
-0.90757	1.42549
-0.90757	1.42484
-0.90757	1.43032
-0.90757	1.42194
-0.90757	1.42484
-0.90757	1.42388
-0.90757	1.42210
-0.90757	1.42452
-0.90757	1.42871
-0.90757	1.43032
-0.90757	1.42968
-0.90757	1.42339
-0.90757	1.42726
-0.90757	1.42259
-0.90757	1.42758
-0.90757	1.42629
-0.90757	1.43032
-0.90757	1.42694
-0.90757	1.42774
-0.90757	1.42629
-0.90757	1.42710
-0.90757	1.43145
-0.90757	1.42919
-0.90757	1.43145
-0.90757	1.43177
-0.90757	1.42694
-0.90757	1.42710
-0.90757	1.42774
-0.90757	1.43258
-0.90757	1.42903
-0.90757	1.42516
-0.90757	1.42516
-0.90757	1.42919
-0.90757	1.42806
-0.90757	1.42790
-0.90757	1.42903
-0.90757	1.43370
-0.90757	1.41695
-0.90757	1.42774
-0.90757	1.42903
-0.90757	1.42790
-0.90757	1.42420
-0.90757	1.42678
-0.90757	1.42887
-0.90757	1.42790
-0.90757	1.42710
-0.90757	1.42839
-0.90757	1.42823
